tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	relief_score	rank_desc	error	status
wl-tile-v1-04913	wl-neg-neg-es-pba-25986	neg-es-pba-25986	0	hard_negative	train	ES	Mámoa de Leixoso 1	Vimianzo	Salto (Santa María)		megalithic_mound	120.0	-0.06887951	4839		ok
wl-tile-v1-04914	wl-neg-neg-es-pba-25987	neg-es-pba-25987	0	hard_negative	train	ES	Mámoa de Leixoso 2	Vimianzo	Salto (Santa María)		megalithic_mound	120.0	-0.20344753	5469		ok
wl-tile-v1-07405	wl-neg-neg-es-pba-58779	neg-es-pba-58779	0	hard_negative	train	ES	Mámoa de León	Vilamarín	León (Santa Baia)		megalithic_mound	120.0	0.38564342	2893		ok
wl-tile-v1-06374	wl-neg-neg-es-pba-42828	neg-es-pba-42828	0	hard_negative	train	ES	Mámoa de Limpadoiro 1	Vilalba	San Simón da Costa (San Simón)		megalithic_mound	120.0	0.54842249	2412		ok
wl-tile-v1-04611	wl-neg-neg-es-pba-24427	neg-es-pba-24427	0	hard_negative	train	ES	Mámoa de Liñares	Trazo	Campo (San Xoán)		megalithic_mound	120.0	0.88426046	1572		ok
wl-tile-v1-06375	wl-neg-neg-es-pba-42829	neg-es-pba-42829	0	hard_negative	train	ES	Mámoa de Lobán 1	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	-0.06309816	4808		ok
wl-tile-v1-06376	wl-neg-neg-es-pba-42830	neg-es-pba-42830	0	hard_negative	train	ES	Mámoa de Lobán 2	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	0.74467858	1879		ok
wl-tile-v1-06377	wl-neg-neg-es-pba-42831	neg-es-pba-42831	0	hard_negative	train	ES	Mámoa de Lobán 3	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	0.20633534	3563		ok
wl-tile-v1-06378	wl-neg-neg-es-pba-42832	neg-es-pba-42832	0	hard_negative	train	ES	Mámoa de Lobán 4	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	-0.21967575	5543		ok
wl-tile-v1-06379	wl-neg-neg-es-pba-42833	neg-es-pba-42833	0	hard_negative	train	ES	Mámoa de Lobán 5	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	-0.27937116	5854		ok
wl-tile-v1-09105	wl-neg-neg-es-pba-78477	neg-es-pba-78477	0	hard_negative	train	ES	Mámoa de Louredo	Pontevedra	Salcedo (San Martiño)		megalithic_mound	120.0	0.12726804	3915		ok
wl-tile-v1-03076	wl-neg-neg-es-pba-17837	neg-es-pba-17837	0	hard_negative	train	ES	Mámoa de Maciñeira 1	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	120.0	-0.47746761	6791		ok
wl-tile-v1-03077	wl-neg-neg-es-pba-17838	neg-es-pba-17838	0	hard_negative	train	ES	Mámoa de Maciñeira 2	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	120.0	-0.46760720	6756		ok
wl-tile-v1-03078	wl-neg-neg-es-pba-17839	neg-es-pba-17839	0	hard_negative	train	ES	Mámoa de Maciñeira 3	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	120.0	-0.34695851	6179		ok
wl-tile-v1-07274	wl-neg-neg-es-pba-55999	neg-es-pba-55999	0	hard_negative	train	ES	Mámoa de Madornas 1	Piñor	Coiras (San Xoán)		megalithic_mound	120.0	-0.74760268	7767		ok
wl-tile-v1-07275	wl-neg-neg-es-pba-56000	neg-es-pba-56000	0	hard_negative	train	ES	Mámoa de Madornas 2	Piñor	Coiras (San Xoán)		megalithic_mound	120.0	-0.70812297	7659		ok
wl-tile-v1-05034	wl-neg-neg-es-pba-26706	neg-es-pba-26706	0	hard_negative	train	ES	Mámoa de Mallouco 2	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	-0.54457546	7087		ok
wl-tile-v1-05035	wl-neg-neg-es-pba-26707	neg-es-pba-26707	0	hard_negative	train	ES	Mámoa de Mallouco 3	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	-0.28044898	5858		ok
wl-tile-v1-05036	wl-neg-neg-es-pba-26708	neg-es-pba-26708	0	hard_negative	train	ES	Mámoa de Mallouco 4	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	0.32894886	3093		ok
wl-tile-v1-05037	wl-neg-neg-es-pba-26709	neg-es-pba-26709	0	hard_negative	train	ES	Mámoa de Mallouco 5	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	0.70263871	1999		ok
wl-tile-v1-05048	wl-neg-neg-es-pba-26806	neg-es-pba-26806	0	hard_negative	train	ES	Mámoa de Mallouco 6	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	0.11888682	3945		ok
wl-tile-v1-05049	wl-neg-neg-es-pba-26807	neg-es-pba-26807	0	hard_negative	train	ES	Mámoa de Mallouco 7	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	-0.16289956	5274		ok
wl-tile-v1-05050	wl-neg-neg-es-pba-26808	neg-es-pba-26808	0	hard_negative	train	ES	Mámoa de Mallouco 8	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	-0.24098597	5657		ok
wl-tile-v1-04961	wl-neg-neg-es-pba-27275	neg-es-pba-27275	0	hard_negative	train	ES	Mámoa de Maquina Vella	Zas	Gándara (Santa María)		megalithic_mound	120.0	-0.22980715	5608		ok
wl-tile-v1-08641	wl-neg-neg-es-pba-68181	neg-es-pba-68181	0	hard_negative	train	ES	Mámoa de Mar de Auga 1/Mámoa do Monte Mourelle 1	Mondariz	Gargamala (Santa María)		megalithic_mound	120.0	0.60811855	2259		ok
wl-tile-v1-08642	wl-neg-neg-es-pba-68182	neg-es-pba-68182	0	hard_negative	train	ES	Mámoa de Mar de Auga 2/Mámoa do Monte Mourelle 2	Mondariz	Gargamala (Santa María)		megalithic_mound	120.0	0.41821859	2783		ok
wl-tile-v1-03489	wl-neg-neg-es-pba-9400	neg-es-pba-9400	0	hard_negative	train	ES	Mámoa de Marco Lobeiro 1	Dumbría	Buxantes (San Pedro)		megalithic_mound	120.0	-0.78513186	7876		ok
wl-tile-v1-03490	wl-neg-neg-es-pba-9401	neg-es-pba-9401	0	hard_negative	train	ES	Mámoa de Marco Lobeiro 2	Dumbría	Buxantes (San Pedro)		megalithic_mound	120.0	-0.01742967	4576		ok
wl-tile-v1-03491	wl-neg-neg-es-pba-9402	neg-es-pba-9402	0	hard_negative	train	ES	Mámoa de Marco Lobeiro 3	Dumbría	Buxantes (San Pedro)		megalithic_mound	120.0	-0.83970067	8011		ok
wl-tile-v1-03858	wl-neg-neg-es-pba-14567	neg-es-pba-14567	0	hard_negative	train	ES	Mámoa de Marco Marañón	Negreira	A Pena (San Mamede)		megalithic_mound	120.0	0.42443923	2763		ok
wl-tile-v1-06097	wl-neg-neg-es-pba-38604	neg-es-pba-38604	0	hard_negative	train	ES	Mámoa de Marco Rubio 1	Pol	Luaces (Santa María)		megalithic_mound	120.0	0.36452915	2971		ok
wl-tile-v1-07617	wl-neg-neg-es-pba-65928	neg-es-pba-65928	0	hard_negative	train	ES	Mámoa de Martiña	Agolada	A Baíña (San Pedro)		megalithic_mound	120.0	-0.51605266	6941		ok
wl-tile-v1-08162	wl-neg-neg-es-pba-64851	neg-es-pba-64851	0	hard_negative	train	ES	Mámoa de Martiños	Cuntis	Cuntis (Santa María)		megalithic_mound	120.0	-0.30548435	5984		ok
wl-tile-v1-06380	wl-neg-neg-es-pba-42834	neg-es-pba-42834	0	hard_negative	train	ES	Mámoa de Martiñán 1	Vilalba	Corvelle (San Bartolomeu)		megalithic_mound	120.0	-0.37813063	6331		ok
wl-tile-v1-06381	wl-neg-neg-es-pba-42835	neg-es-pba-42835	0	hard_negative	train	ES	Mámoa de Martiñán 2	Vilalba	Corvelle (San Bartolomeu)		megalithic_mound	120.0	0.71785716	1961		ok
wl-tile-v1-06382	wl-neg-neg-es-pba-42836	neg-es-pba-42836	0	hard_negative	train	ES	Mámoa de Martiñán 3/M moa de Fornos	Vilalba	Corvelle (San Bartolomeu)		megalithic_mound	120.0	0.49044876	2574		ok
wl-tile-v1-06383	wl-neg-neg-es-pba-42869	neg-es-pba-42869	0	hard_negative	train	ES	Mámoa de Martiñán 4	Vilalba	Corvelle (San Bartolomeu)		megalithic_mound	120.0	-0.18306783	5347		ok
wl-tile-v1-09426	wl-neg-neg-es-pba-74178	neg-es-pba-74178	0	hard_negative	train	ES	Mámoa de Martores	Valga	Valga (San Miguel)		megalithic_mound	120.0	-0.87590599	8071		ok
wl-tile-v1-04071	wl-neg-neg-es-pba-27032	neg-es-pba-27032	0	hard_negative	train	ES	Mámoa de Martín 1	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.22152299	5559		ok
wl-tile-v1-04072	wl-neg-neg-es-pba-27033	neg-es-pba-27033	0	hard_negative	train	ES	Mámoa de Martín 2	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.26010464	5751		ok
wl-tile-v1-04618	wl-neg-neg-es-pba-24606	neg-es-pba-24606	0	hard_negative	train	ES	Mámoa de Mato Grande 1	Val do Dubra	Portomouro (San Cristovo)		megalithic_mound	120.0	-0.98771522	8259		ok
wl-tile-v1-04619	wl-neg-neg-es-pba-24607	neg-es-pba-24607	0	hard_negative	train	ES	Mámoa de Mato Grande 2	Val do Dubra	Portomouro (San Cristovo)		megalithic_mound	120.0	-0.77698001	7854		ok
wl-tile-v1-04073	wl-neg-neg-es-pba-27034	neg-es-pba-27034	0	hard_negative	train	ES	Mámoa de Mazarelas	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	2.19750447	252		ok
wl-tile-v1-04074	wl-neg-neg-es-pba-27064	neg-es-pba-27064	0	hard_negative	train	ES	Mámoa de Mazarelas I-1	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.59746506	7306		ok
wl-tile-v1-04075	wl-neg-neg-es-pba-27065	neg-es-pba-27065	0	hard_negative	train	ES	Mámoa de Mazarelas I-2	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.95194916	8198		ok
wl-tile-v1-04076	wl-neg-neg-es-pba-27066	neg-es-pba-27066	0	hard_negative	train	ES	Mámoa de Mazarelas I-3	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.53238660	7029		ok
wl-tile-v1-04077	wl-neg-neg-es-pba-27067	neg-es-pba-27067	0	hard_negative	train	ES	Mámoa de Mazarelas I-4	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.78043239	7866		ok
wl-tile-v1-04078	wl-neg-neg-es-pba-27068	neg-es-pba-27068	0	hard_negative	train	ES	Mámoa de Mazarelas I-5	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.38124232	6343		ok
wl-tile-v1-04079	wl-neg-neg-es-pba-27069	neg-es-pba-27069	0	hard_negative	train	ES	Mámoa de Mazarelas I-6	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.23856586	5645		ok
wl-tile-v1-04080	wl-neg-neg-es-pba-27070	neg-es-pba-27070	0	hard_negative	train	ES	Mámoa de Mazarelas I-7	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.13911232	5170		ok
wl-tile-v1-04026	wl-neg-neg-es-pba-26576	neg-es-pba-26576	0	hard_negative	train	ES	Mámoa de Mazarelas II-1	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.41655382	6522		ok
wl-tile-v1-04027	wl-neg-neg-es-pba-26577	neg-es-pba-26577	0	hard_negative	train	ES	Mámoa de Mazarelas II-2	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.22577036	5587		ok
wl-tile-v1-04028	wl-neg-neg-es-pba-26578	neg-es-pba-26578	0	hard_negative	train	ES	Mámoa de Mazarelas II-3	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.16972106	5302		ok
wl-tile-v1-04029	wl-neg-neg-es-pba-26579	neg-es-pba-26579	0	hard_negative	train	ES	Mámoa de Mazarelas II-4	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	0.02475701	4372		ok
wl-tile-v1-04030	wl-neg-neg-es-pba-26580	neg-es-pba-26580	0	hard_negative	train	ES	Mámoa de Mazarelas II-5	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.45045133	6681		ok
wl-tile-v1-04031	wl-neg-neg-es-pba-26581	neg-es-pba-26581	0	hard_negative	train	ES	Mámoa de Mazarelas II-6	Oza-Cesuras	Rodeiro (Santa María)		megalithic_mound	120.0	-0.33114567	6111		ok
wl-tile-v1-08470	wl-neg-neg-es-pba-67134	neg-es-pba-67134	0	hard_negative	train	ES	Mámoa de Meixome 1	Lalín	Méixome (Santiago)		megalithic_mound	120.0	1.22386612	1009		ok
wl-tile-v1-08471	wl-neg-neg-es-pba-67135	neg-es-pba-67135	0	hard_negative	train	ES	Mámoa de Meixome 2	Lalín	Méixome (Santiago)		megalithic_mound	120.0	0.63860340	2172		ok
wl-tile-v1-08472	wl-neg-neg-es-pba-67136	neg-es-pba-67136	0	hard_negative	train	ES	Mámoa de Meixome 3	Lalín	Méixome (Santiago)		megalithic_mound	120.0	1.45380214	729		ok
wl-tile-v1-07960	wl-neg-neg-es-pba-63313	neg-es-pba-63313	0	hard_negative	train	ES	Mámoa de Menlle 1	Catoira	Dimo (San Pedro)		megalithic_mound	120.0	0.13338525	3870		ok
wl-tile-v1-09427	wl-neg-neg-es-pba-74179	neg-es-pba-74179	0	hard_negative	train	ES	Mámoa de Menlle 2	Valga	Setecoros (San Salvador)		megalithic_mound	120.0	0.15853174	3773		ok
wl-tile-v1-03382	wl-neg-neg-es-pba-5487	neg-es-pba-5487	0	hard_negative	train	ES	Mámoa de Midón	Coristanco	Coristanco (San Paio)		megalithic_mound	120.0	-0.05363511	4772		ok
wl-tile-v1-03817	wl-neg-neg-es-pba-13482	neg-es-pba-13482	0	hard_negative	train	ES	Mámoa de Mobeal	Muxía	Coucieiro (San Pedro)		megalithic_mound	120.0	-0.37237091	6298		ok
wl-tile-v1-09299	wl-neg-neg-es-pba-71681	neg-es-pba-71681	0	hard_negative	train	ES	Mámoa de Moimenta	Silleda	Saídres (San Xoán)		megalithic_mound	120.0	0.44402245	2692		ok
wl-tile-v1-02824	wl-neg-neg-es-pba-18528	neg-es-pba-18528	0	hard_negative	train	ES	Mámoa de Moldes 01	A Pobra do Caramiñal	O Caramiñal (Santa María a Antiga)		megalithic_mound	120.0	0.59069474	2304		ok
wl-tile-v1-02825	wl-neg-neg-es-pba-18529	neg-es-pba-18529	0	hard_negative	train	ES	Mámoa de Moldes 02	A Pobra do Caramiñal	O Caramiñal (Santa María a Antiga)		megalithic_mound	120.0	0.65981744	2118		ok
wl-tile-v1-02826	wl-neg-neg-es-pba-18530	neg-es-pba-18530	0	hard_negative	train	ES	Mámoa de Moldes 03	A Pobra do Caramiñal	O Caramiñal (Santa María a Antiga)		megalithic_mound	120.0	0.55513933	2386		ok
wl-tile-v1-02827	wl-neg-neg-es-pba-18531	neg-es-pba-18531	0	hard_negative	train	ES	Mámoa de Moldes 09	A Pobra do Caramiñal	O Caramiñal (Santa María a Antiga)		megalithic_mound	120.0	0.21014288	3551		ok
wl-tile-v1-02828	wl-neg-neg-es-pba-18532	neg-es-pba-18532	0	hard_negative	train	ES	Mámoa de Moldes 10	A Pobra do Caramiñal	O Caramiñal (Santa María a Antiga)		megalithic_mound	120.0	-0.45444576	6701		ok
wl-tile-v1-02829	wl-neg-neg-es-pba-18533	neg-es-pba-18533	0	hard_negative	train	ES	Mámoa de Moldes 8/Mámoa dos Anovados	A Pobra do Caramiñal	O Caramiñal (Santa María a Antiga)		megalithic_mound	120.0	-0.15823837	5249		ok
wl-tile-v1-06697	wl-neg-neg-es-pba-30573	neg-es-pba-30573	0	hard_negative	train	ES	Mámoa de Mollafariña 1	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	-0.02213460	4602		ok
wl-tile-v1-06384	wl-neg-neg-es-pba-42870	neg-es-pba-42870	0	hard_negative	train	ES	Mámoa de Monseibán 1	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	1.76223732	493		ok
wl-tile-v1-06385	wl-neg-neg-es-pba-42871	neg-es-pba-42871	0	hard_negative	train	ES	Mámoa de Monseibán 2	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	-0.49726281	6867		ok
wl-tile-v1-06386	wl-neg-neg-es-pba-42872	neg-es-pba-42872	0	hard_negative	train	ES	Mámoa de Monseibán 3	Vilalba	Samarugo (Santiago)		megalithic_mound	120.0	0.27850417	3300		ok
wl-tile-v1-08875	wl-neg-neg-es-pba-69083	neg-es-pba-69083	0	hard_negative	train	ES	Mámoa de Monte A Serra	Pazos de Borbén	Cepeda (San Pedro)		megalithic_mound	120.0	0.93125543	1463		ok
wl-tile-v1-05348	wl-neg-neg-es-pba-30044	neg-es-pba-30044	0	hard_negative	train	ES	Mámoa de Monte Acevedo	Friol	Vilafiz (Santa María)		megalithic_mound	120.0	0.10614471	4008		ok
wl-tile-v1-02782	wl-neg-neg-es-pba-1482	neg-es-pba-1482	0	hard_negative	train	ES	Mámoa de Monte Agudo	A Baña	Ordoeste (Santa María)		megalithic_mound	120.0	0.59224767	2302		ok
wl-tile-v1-09300	wl-neg-neg-es-pba-71682	neg-es-pba-71682	0	hard_negative	train	ES	Mámoa de Monte Alto	Silleda	Abades (Santa María)		megalithic_mound	120.0	0.95164419	1425		ok
wl-tile-v1-05349	wl-neg-neg-es-pba-30045	neg-es-pba-30045	0	hard_negative	train	ES	Mámoa de Monte Ameneiros 1	Friol	Narla (San Pedro)		megalithic_mound	120.0	0.34067275	3054		ok
wl-tile-v1-05350	wl-neg-neg-es-pba-30046	neg-es-pba-30046	0	hard_negative	train	ES	Mámoa de Monte Ameneiros 2	Friol	Narla (San Pedro)		megalithic_mound	120.0	0.22036312	3500		ok
wl-tile-v1-06098	wl-neg-neg-es-pba-38605	neg-es-pba-38605	0	hard_negative	train	ES	Mámoa de Monte Amorín 1	Pol	Carazo (San Pedro)		megalithic_mound	120.0	0.48746860	2583		ok
wl-tile-v1-06099	wl-neg-neg-es-pba-38606	neg-es-pba-38606	0	hard_negative	train	ES	Mámoa de Monte Amorín 2	Pol	Carazo (San Pedro)		megalithic_mound	120.0	-0.44076622	6636		ok
wl-tile-v1-06100	wl-neg-neg-es-pba-38636	neg-es-pba-38636	0	hard_negative	train	ES	Mámoa de Monte Amorín 3	Pol	Carazo (San Pedro)		megalithic_mound	120.0	0.39313454	2867		ok
wl-tile-v1-06101	wl-neg-neg-es-pba-38637	neg-es-pba-38637	0	hard_negative	train	ES	Mámoa de Monte Amorín 4	Pol	Carazo (San Pedro)		megalithic_mound	120.0	0.45268106	2670		ok
wl-tile-v1-03009	wl-neg-neg-es-pba-2049	neg-es-pba-2049	0	hard_negative	train	ES	Mámoa de Monte Balsas	Aranga	Aranga (San Paio)		megalithic_mound	120.0	-0.44246749	6650		ok
wl-tile-v1-04415	wl-neg-neg-es-pba-24129	neg-es-pba-24129	0	hard_negative	train	ES	Mámoa de Monte Barazón 4	Santiso	Barazón (Santa María)		megalithic_mound	120.0	-0.34929982	6191		ok
wl-tile-v1-04416	wl-neg-neg-es-pba-24130	neg-es-pba-24130	0	hard_negative	train	ES	Mámoa de Monte Barazón 5	Santiso	Vimianzo (Santa María)		megalithic_mound	120.0	0.15047898	3800		ok
wl-tile-v1-04417	wl-neg-neg-es-pba-24131	neg-es-pba-24131	0	hard_negative	train	ES	Mámoa de Monte Barazón 6	Santiso	Barazón (Santa María)		megalithic_mound	120.0	-0.46932408	6763		ok
wl-tile-v1-04418	wl-neg-neg-es-pba-24153	neg-es-pba-24153	0	hard_negative	train	ES	Mámoa de Monte Barazón 7	Santiso	Barazón (Santa María)		megalithic_mound	120.0	-0.56866755	7192		ok
wl-tile-v1-03859	wl-neg-neg-es-pba-14568	neg-es-pba-14568	0	hard_negative	train	ES	Mámoa de Monte Belalta	Negreira	Arzón (San Cristovo)		megalithic_mound	120.0	0.51903094	2503		ok
wl-tile-v1-03383	wl-neg-neg-es-pba-5488	neg-es-pba-5488	0	hard_negative	train	ES	Mámoa de Monte Bustelo	Coristanco	Erbecedo (San Salvador)		megalithic_mound	120.0	-0.77085536	7835		ok
wl-tile-v1-08876	wl-neg-neg-es-pba-69084	neg-es-pba-69084	0	hard_negative	train	ES	Mámoa de Monte Buxel 1	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	120.0	0.19971849	3597		ok
wl-tile-v1-08877	wl-neg-neg-es-pba-69085	neg-es-pba-69085	0	hard_negative	train	ES	Mámoa de Monte Buxel 2	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	120.0	0.27203662	3325		ok
wl-tile-v1-08878	wl-neg-neg-es-pba-69086	neg-es-pba-69086	0	hard_negative	train	ES	Mámoa de Monte Buxel 3	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	120.0	0.96155596	1406		ok
wl-tile-v1-08879	wl-neg-neg-es-pba-69087	neg-es-pba-69087	0	hard_negative	train	ES	Mámoa de Monte Buxel 4	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	120.0	0.34235395	3049		ok
wl-tile-v1-08880	wl-neg-neg-es-pba-69088	neg-es-pba-69088	0	hard_negative	train	ES	Mámoa de Monte Buxel 5	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	120.0	0.75300464	1859		ok
wl-tile-v1-04620	wl-neg-neg-es-pba-24608	neg-es-pba-24608	0	hard_negative	train	ES	Mámoa de Monte Cagón	Val do Dubra	Bembibre (San Salvador)		megalithic_mound	120.0	0.43475948	2724		ok
wl-tile-v1-05351	wl-neg-neg-es-pba-30047	neg-es-pba-30047	0	hard_negative	train	ES	Mámoa de Monte Candaíde 1	Friol	Carballo (San Xiao)		megalithic_mound	120.0	-0.80579905	7937		ok
wl-tile-v1-05352	wl-neg-neg-es-pba-30048	neg-es-pba-30048	0	hard_negative	train	ES	Mámoa de Monte Candaíde 2	Friol	Carballo (San Xiao)		megalithic_mound	120.0	-0.59818475	7311		ok
wl-tile-v1-05353	wl-neg-neg-es-pba-30049	neg-es-pba-30049	0	hard_negative	train	ES	Mámoa de Monte Candaíde 3	Friol	Carballo (San Xiao)		megalithic_mound	120.0	-0.95172785	8196		ok
wl-tile-v1-05354	wl-neg-neg-es-pba-30050	neg-es-pba-30050	0	hard_negative	train	ES	Mámoa de Monte Candaíde 4	Friol	Carballo (San Xiao)		megalithic_mound	120.0	-0.71724553	7692		ok
wl-tile-v1-05355	wl-neg-neg-es-pba-30051	neg-es-pba-30051	0	hard_negative	train	ES	Mámoa de Monte Candaíde 5	Friol	Carballo (San Xiao)		megalithic_mound	120.0	-0.49970324	6878		ok
wl-tile-v1-05356	wl-neg-neg-es-pba-30052	neg-es-pba-30052	0	hard_negative	train	ES	Mámoa de Monte Candaíde 6	Friol	Carballo (San Xiao)		megalithic_mound	120.0	-0.09286286	4942		ok
wl-tile-v1-05357	wl-neg-neg-es-pba-30053	neg-es-pba-30053	0	hard_negative	train	ES	Mámoa de Monte Carballido 1	Friol	Rocha (San Cosmede)		megalithic_mound	120.0	-1.14234496	8453		ok
wl-tile-v1-05358	wl-neg-neg-es-pba-30054	neg-es-pba-30054	0	hard_negative	train	ES	Mámoa de Monte Carballido 2	Friol	Ramelle (Santa María)		megalithic_mound	120.0	0.44972510	2678		ok
wl-tile-v1-05370	wl-neg-neg-es-pba-30086	neg-es-pba-30086	0	hard_negative	train	ES	Mámoa de Monte Carballido 3	Friol	Rocha (San Cosmede)		megalithic_mound	120.0	0.01328913	4434		ok
wl-tile-v1-05371	wl-neg-neg-es-pba-30087	neg-es-pba-30087	0	hard_negative	train	ES	Mámoa de Monte Carballido 4	Friol	Rocha (San Cosmede)		megalithic_mound	120.0	0.32315819	3114		ok
wl-tile-v1-05372	wl-neg-neg-es-pba-30088	neg-es-pba-30088	0	hard_negative	train	ES	Mámoa de Monte Carballido 5	Friol	Ramelle (Santa María)		megalithic_mound	120.0	-0.42313656	6552		ok
wl-tile-v1-05373	wl-neg-neg-es-pba-30089	neg-es-pba-30089	0	hard_negative	train	ES	Mámoa de Monte Carballido 6	Friol	Ramelle (Santa María)		megalithic_mound	120.0	-0.43490628	6602		ok
wl-tile-v1-05374	wl-neg-neg-es-pba-30090	neg-es-pba-30090	0	hard_negative	train	ES	Mámoa de Monte Carballido 7	Friol	Rocha (San Cosmede)		megalithic_mound	120.0	0.01271312	4437		ok
wl-tile-v1-05375	wl-neg-neg-es-pba-30091	neg-es-pba-30091	0	hard_negative	train	ES	Mámoa de Monte Carballido 8	Friol	Ramelle (Santa María)		megalithic_mound	120.0	-0.38994870	6395		ok
wl-tile-v1-05376	wl-neg-neg-es-pba-30092	neg-es-pba-30092	0	hard_negative	train	ES	Mámoa de Monte Carballido 9	Friol	Ramelle (Santa María)		megalithic_mound	120.0	-0.04835515	4741		ok
wl-tile-v1-08473	wl-neg-neg-es-pba-67137	neg-es-pba-67137	0	hard_negative	train	ES	Mámoa de Monte Carral	Lalín	Castro de Cabras (San Pedro)		megalithic_mound	120.0	-0.50969552	6917		ok
wl-tile-v1-08474	wl-neg-neg-es-pba-67138	neg-es-pba-67138	0	hard_negative	train	ES	Mámoa de Monte Carrio	Lalín	Méixome (Santiago)		megalithic_mound	120.0	0.57787980	2339		ok
wl-tile-v1-04915	wl-neg-neg-es-pba-25988	neg-es-pba-25988	0	hard_negative	train	ES	Mámoa de Monte Cornado	Vimianzo	Tines (Santa Baia)		megalithic_mound	120.0	-0.74930007	7775		ok
wl-tile-v1-05377	wl-neg-neg-es-pba-30093	neg-es-pba-30093	0	hard_negative	train	ES	Mámoa de Monte Cotón 1	Friol	San Martiño de Condes (San Martiño)		megalithic_mound	120.0	-0.43571657	6606		ok
wl-tile-v1-05378	wl-neg-neg-es-pba-30094	neg-es-pba-30094	0	hard_negative	train	ES	Mámoa de Monte Cotón 2	Friol	Silvela (Santa María)		megalithic_mound	120.0	0.27418220	3316		ok
wl-tile-v1-05379	wl-neg-neg-es-pba-30095	neg-es-pba-30095	0	hard_negative	train	ES	Mámoa de Monte Cotón 3	Friol	Silvela (Santa María)		megalithic_mound	120.0	-0.29857848	5954		ok
wl-tile-v1-05380	wl-neg-neg-es-pba-30096	neg-es-pba-30096	0	hard_negative	train	ES	Mámoa de Monte Cotón 3	Friol	San Martiño de Condes (San Martiño)		megalithic_mound	120.0	-1.09711602	8410		ok
wl-tile-v1-05386	wl-neg-neg-es-pba-30129	neg-es-pba-30129	0	hard_negative	train	ES	Mámoa de Monte Cotón 4	Friol	San Martiño de Condes (San Martiño)		megalithic_mound	120.0	0.93311837	1461		ok
wl-tile-v1-04096	wl-neg-neg-es-pba-18306	neg-es-pba-18306	0	hard_negative	train	ES	Mámoa de Monte Espiño	Ponteceso	Pazos (San Salvador)		megalithic_mound	120.0	-1.01981114	8325		ok
