tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	dem_path	dem_core_mean	dem_context_mean	dem_prominence_m	slope_annulus_mean	slope_context_mean	slope_ratio	lrm_abs_annulus_mean	lrm_abs_context_mean	lrm_abs_ratio	lrm_core_mean	lrm_context_mean	lrm_core_delta	hillshade_edge_annulus_mean	hillshade_edge_context_mean	hillshade_edge_ratio	ring_sector_coverage	ring_sector_balance	error	status
wl-tile-v1-06684	wl-neg-neg-es-pba-30466	neg-es-pba-30466	0	hard_negative	train	ES	Modia de Tras do Empalme 3	Xermade	Cabreiros (Santa Mariña)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06684-neg-es-pba-30466-mdt5.tif	444.66571045	443.66955566	0.99615479	1.66440952	1.43322229	1.16130591	0.34605932	0.31048810	1.11456548	0.04655097	-0.05062135	0.09717233	0.36279896	0.30118835	1.20455841	0.41666667	0.68573250		ok
wl-tile-v1-06685	wl-neg-neg-es-pba-30467	neg-es-pba-30467	0	hard_negative	train	ES	Modia de Tras do Empalme 4	Xermade	Cabreiros (Santa Mariña)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06685-neg-es-pba-30467-mdt5.tif	444.53778076	443.25897217	1.27880859	1.62086749	1.40639162	1.15250082	0.29482961	0.32967845	0.89429446	0.10797998	-0.05657003	0.16455001	0.38190493	0.32232976	1.18482678	0.33333333	0.69661415		ok
wl-tile-v1-06500	wl-neg-neg-es-pba-43263	neg-es-pba-43263	0	hard_negative	train	ES	Modia do Carboeiro	Vilalba	Vilapedre (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06500-neg-es-pba-43263-mdt5.tif	476.61917114	469.53945923	7.07971191	5.37642670	3.38298106	1.58925711	0.87801164	0.60179573	1.45898616	0.89468616	-0.08635009	0.98103625	0.43655729	0.37524757	1.16338474	0.55555556	0.64285169		ok
wl-tile-v1-06501	wl-neg-neg-es-pba-43264	neg-es-pba-43264	0	hard_negative	train	ES	Modia do Carrizo 15	Vilalba	Santaballa (San Pedro)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06501-neg-es-pba-43264-mdt5.tif	431.09884644	431.48385620	-0.38500977	1.42835236	1.74666500	0.81775976	0.28498536	0.31288311	0.91083652	0.00049755	-0.04783196	0.04832951	0.18550643	0.20695561	0.89635856	0.19444444	0.75573820		ok
wl-tile-v1-06686	wl-neg-neg-es-pba-30468	neg-es-pba-30468	0	hard_negative	train	ES	Modia do Cordal	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06686-neg-es-pba-30468-mdt5.tif	495.05813599	492.54693604	2.51119995	2.05986834	3.20259762	0.64318674	0.31886205	0.45074138	0.70741686	0.13092901	0.09817164	0.03275737	0.30944949	0.40089986	0.77188726	0.05555556	0.61558472		ok
wl-tile-v1-06502	wl-neg-neg-es-pba-43265	neg-es-pba-43265	0	hard_negative	train	ES	Modia dos Bestilleiros	Vilalba	Vilapedre (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06502-neg-es-pba-43265-mdt5.tif	524.11773682	522.37677002	1.74096680	4.19125366	6.18382788	0.67777657	0.71097779	1.01721048	0.69894855	0.50575531	-0.15950346	0.66525877	0.36191738	0.41242903	0.87752643	0.02777778	0.73244873		ok
wl-tile-v1-06517	wl-neg-neg-es-pba-43300	neg-es-pba-43300	0	hard_negative	train	ES	Modias de Vigo	Vilalba	Vilapedre (San Mamede)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06517-neg-es-pba-43300-mdt5.tif	503.01309204	503.32385254	-0.31076050	2.54227901	2.99849367	0.84785205	0.31156087	0.42466101	0.73366959	0.16921739	0.05055615	0.11866125	0.42965326	0.38244841	1.12342803	0.05555556	0.74542304		ok
wl-tile-v1-06687	wl-neg-neg-es-pba-30469	neg-es-pba-30469	0	hard_negative	train	ES	Modias do Rego do Sapo I-1	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06687-neg-es-pba-30469-mdt5.tif	453.06539917	456.57983398	-3.51443481	4.75029516	4.92658997	0.96421565	0.62817490	0.51924187	1.20979246	0.01480200	-0.01721976	0.03202176	0.31543431	0.34713876	0.90866922	0.41666667	0.67437928		ok
wl-tile-v1-06688	wl-neg-neg-es-pba-30470	neg-es-pba-30470	0	hard_negative	train	ES	Modias do Rego do Sapo I-2	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06688-neg-es-pba-30470-mdt5.tif	452.94476318	458.22158813	-5.27682495	4.68042326	5.05393744	0.92609442	0.60034209	0.53561032	1.12085610	-0.22706054	0.01762722	-0.24468776	0.31514424	0.34712371	0.90787299	0.36111111	0.63132790		ok
wl-tile-v1-06689	wl-neg-neg-es-pba-30502	neg-es-pba-30502	0	hard_negative	train	ES	Modias do Rego do Sapo I-3	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06689-neg-es-pba-30502-mdt5.tif	457.32559204	457.69976807	-0.37417603	4.79132509	5.05801153	0.94727445	0.66156656	0.54315579	1.21800516	0.24567546	-0.09320783	0.33888329	0.37418041	0.40841523	0.91617643	0.47222222	0.67735647		ok
wl-tile-v1-06690	wl-neg-neg-es-pba-30503	neg-es-pba-30503	0	hard_negative	train	ES	Modias do Rego do Sapo II-1	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06690-neg-es-pba-30503-mdt5.tif	453.20349121	456.18719482	-2.98370361	3.98058486	6.01611662	0.66165354	0.63335085	0.68838131	0.92005817	0.17793509	-0.26722032	0.44515541	0.41581920	0.38862690	1.06997018	0.30555556	0.67453141		ok
wl-tile-v1-06691	wl-neg-neg-es-pba-30504	neg-es-pba-30504	0	hard_negative	train	ES	Modias do Rego do Sapo II-2	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06691-neg-es-pba-30504-mdt5.tif	451.58575439	456.43331909	-4.84756470	5.48454428	5.30376005	1.03408605	0.62643307	0.63387191	0.98826445	-0.39485452	-0.21635787	-0.17849664	0.49813432	0.41596049	1.19755199	0.27777778	0.59628360		ok
wl-tile-v1-06692	wl-neg-neg-es-pba-30505	neg-es-pba-30505	0	hard_negative	train	ES	Modias do Rego do Sapo II-3	Xermade	Cazás (San Xulián)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06692-neg-es-pba-30505-mdt5.tif	449.43896484	454.80084229	-5.36187744	5.32399559	5.03277397	1.05786503	0.65891176	0.58998346	1.11683090	-0.50038916	-0.07100746	-0.42938170	0.37179586	0.32481796	1.14462842	0.33333333	0.62091182		ok
wl-tile-v1-05017	wl-neg-neg-es-pba-38964	neg-es-pba-38964	0	hard_negative	train	ES	Modorna da Arqueta/Medorra de Arqueta	A Pontenova	Bogo (San Pedro)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05017-neg-es-pba-38964-mdt5.tif	648.95416260	653.79736328	-4.84320068	14.93049049	17.55506134	0.85049492	0.60550380	0.65032500	0.93107876	-0.01409624	-0.10965914	0.09556290	0.31826517	0.35528868	0.89579315	0.25000000	0.61928900		ok
wl-tile-v1-05009	wl-neg-neg-es-pba-38379	neg-es-pba-38379	0	hard_negative	train	ES	Modorna da Cruz da Graña 2	A Pontenova	Bogo (San Pedro)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05009-neg-es-pba-38379-mdt5.tif	884.26074219	870.22595215	14.03479004	9.44600868	10.05802250	0.93915168	1.16035187	1.27646291	0.90903689	0.89430487	0.32791796	0.56638691	0.24999601	0.23710465	1.05436988	0.30555556	0.52384217		ok
wl-tile-v1-06242	wl-neg-neg-es-pba-40272	neg-es-pba-40272	0	hard_negative	train	ES	Modorna da Loma de Cartea 1	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06242-neg-es-pba-40272-mdt5.tif	755.20489502	742.98529053	12.21960449	6.04677057	12.28255177	0.49230573	0.92241263	1.20041811	0.76840946	0.40475893	0.82902241	-0.42426348	0.22088431	0.27905095	0.79155549	0.16666667	0.66376354		ok
wl-tile-v1-06243	wl-neg-neg-es-pba-40273	neg-es-pba-40273	0	hard_negative	train	ES	Modorna da Loma de Cartea 2	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06243-neg-es-pba-40273-mdt5.tif	755.15045166	743.02496338	12.12548828	5.89302063	12.09608746	0.48718403	0.95570374	1.27402103	0.75014754	0.37464595	0.69474262	-0.32009667	0.22865444	0.28675994	0.79737233	0.19444444	0.60885120		ok
wl-tile-v1-06244	wl-neg-neg-es-pba-40274	neg-es-pba-40274	0	hard_negative	train	ES	Modorna do Campo do Couso 1	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06244-neg-es-pba-40274-mdt5.tif	782.08880615	785.43066406	-3.34185791	8.48647881	11.72072792	0.72405732	0.69142586	0.72864801	0.94891615	-0.10396054	-0.01207540	-0.09188513	0.32756221	0.27295285	1.20006883	0.27777778	0.66639582		ok
wl-tile-v1-06245	wl-neg-neg-es-pba-40303	neg-es-pba-40303	0	hard_negative	train	ES	Modorna do Campo do Couso 2	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06245-neg-es-pba-40303-mdt5.tif	781.76934814	783.09197998	-1.32263184	8.02138901	11.48277950	0.69855813	0.58192152	0.77735597	0.74859079	-0.04508819	-0.05239662	0.00730843	0.32173026	0.30458054	1.05630602	0.08333333	0.66603011		ok
wl-tile-v1-06246	wl-neg-neg-es-pba-40304	neg-es-pba-40304	0	hard_negative	train	ES	Modorna do Campo do Couso 3	Ribeira de Piquín	San Xurxo de Piquín (San Xurxo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06246-neg-es-pba-40304-mdt5.tif	782.13177490	781.71032715	0.42144775	8.45057583	11.35532093	0.74419524	0.55322444	0.80401433	0.68807785	0.07208654	-0.11377770	0.18586425	0.30149561	0.30829698	0.97793891	0.11111111	0.67280739		ok
wl-tile-v1-06247	wl-neg-neg-es-pba-40305	neg-es-pba-40305	0	hard_negative	train	ES	Modorna do Chao da Bidueira	Ribeira de Piquín	San Xurxo de Piquín (San Xurxo)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06247-neg-es-pba-40305-mdt5.tif	676.60888672	675.42840576	1.18048096	9.78399277	11.28402615	0.86706577	0.44756341	0.75943780	0.58933518	0.13397296	0.10604106	0.02793190	0.29930514	0.31305197	0.95608771	0.16666667	0.68355969		ok
wl-tile-v1-06248	wl-neg-neg-es-pba-40306	neg-es-pba-40306	0	hard_negative	train	ES	Modorna do Chao da Serra 1	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06248-neg-es-pba-40306-mdt5.tif	803.11175537	797.13952637	5.97222900	6.76526213	9.05796623	0.74688533	0.67169565	0.67346650	0.99737054	0.08341643	0.50100207	-0.41758564	0.30246586	0.28829685	1.04914729	0.27777778	0.61901126		ok
wl-tile-v1-06249	wl-neg-neg-es-pba-40307	neg-es-pba-40307	0	hard_negative	train	ES	Modorna do Chao da Serra 2	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06249-neg-es-pba-40307-mdt5.tif	805.28796387	799.49560547	5.79235840	7.02355576	8.99514008	0.78081672	0.70373362	0.62411857	1.12756399	0.03241439	0.43936905	-0.40695466	0.30789256	0.25916791	1.18800418	0.38888889	0.65982386		ok
wl-tile-v1-06250	wl-neg-neg-es-pba-40308	neg-es-pba-40308	0	hard_negative	train	ES	Modorna do Chao da Serra 3	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06250-neg-es-pba-40308-mdt5.tif	809.18481445	802.75878906	6.42602539	6.03787708	9.38616085	0.64327441	0.53997922	0.66197497	0.81570943	0.23977539	0.47005591	-0.23028052	0.25874746	0.24146944	1.07155363	0.16666667	0.69973364		ok
wl-tile-v1-06251	wl-neg-neg-es-pba-40309	neg-es-pba-40309	0	hard_negative	train	ES	Modorna do Chao da Serra 4	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06251-neg-es-pba-40309-mdt5.tif	812.26934814	802.81317139	9.45617676	6.82985926	9.99491596	0.68333333	0.59023249	0.75065786	0.78628697	0.44682455	0.58750713	-0.14068258	0.27714050	0.29395843	0.94278808	0.19444444	0.66385654		ok
wl-tile-v1-06252	wl-neg-neg-es-pba-40310	neg-es-pba-40310	0	hard_negative	train	ES	Modorna do Chao da Serra 5	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06252-neg-es-pba-40310-mdt5.tif	802.35961914	795.70361328	6.65600586	6.14058924	9.38642597	0.65419887	0.69944566	0.70228004	0.99596403	0.20472179	0.54125065	-0.33652885	0.28592074	0.27146521	1.05325002	0.27777778	0.64455285		ok
wl-tile-v1-06253	wl-neg-neg-es-pba-40311	neg-es-pba-40311	0	hard_negative	train	ES	Modorna do Chao da Serra 6	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06253-neg-es-pba-40311-mdt5.tif	818.59454346	808.85046387	9.74407959	7.32925224	10.09005356	0.72638388	0.53025228	0.74787396	0.70901289	0.51942605	0.56365514	-0.04422909	0.23745118	0.26165015	0.90751404	0.11111111	0.68548126		ok
wl-tile-v1-06255	wl-neg-neg-es-pba-40338	neg-es-pba-40338	0	hard_negative	train	ES	Modorna do Chao da Serra 7	Ribeira de Piquín	Os Vaos (San Xoán)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06255-neg-es-pba-40338-mdt5.tif	817.98278809	805.03204346	12.95074463	8.35894012	10.71070194	0.78042879	0.68704247	0.66179526	1.03814959	0.78920960	0.27164114	0.51756847	0.27851716	0.30493873	0.91335447	0.38888889	0.62302270		ok
wl-tile-v1-06037	wl-neg-neg-es-pba-37505	neg-es-pba-37505	0	hard_negative	train	ES	Modorra Pequena	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06037-neg-es-pba-37505-mdt5.tif	777.35839844	768.37768555	8.98071289	4.09707451	7.13248062	0.57442491	0.50802523	0.58189893	0.87304720	0.51058763	0.28085741	0.22973022	0.33934021	0.31974283	1.06129107	0.22222222	0.70519959		ok
wl-tile-v1-05794	wl-neg-neg-es-pba-36427	neg-es-pba-36427	0	hard_negative	train	ES	Modorra da Campa das Penas de Monterriu 8	Navia de Suarna	Cabanela (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05794-neg-es-pba-36427-mdt5.tif	908.60461426	885.04162598	23.56298828	14.85005379	16.38350105	0.90640296	1.61402190	1.82542574	0.88418929	1.64308465	0.48366347	1.15942118	0.29294923	0.27892739	1.05027059	0.33333333	0.56322211		ok
wl-tile-v1-05795	wl-neg-neg-es-pba-36428	neg-es-pba-36428	0	hard_negative	train	ES	Modorra da Campa de Monterriu 10	Navia de Suarna	Cabanela (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05795-neg-es-pba-36428-mdt5.tif	896.93554688	882.56445312	14.37109375	9.61949253	14.67856121	0.65534301	0.69963050	1.41530204	0.49433300	0.80231935	0.38639948	0.41591987	0.22616519	0.26965469	0.83872151	0.02777778	0.63541761		ok
wl-tile-v1-05796	wl-neg-neg-es-pba-36429	neg-es-pba-36429	0	hard_negative	train	ES	Modorra da Campa de Monterriu 9	Navia de Suarna	Cabanela (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05796-neg-es-pba-36429-mdt5.tif	907.59600830	885.28839111	22.30761719	14.03373814	16.35447311	0.85809785	1.53434908	1.77783680	0.86304271	1.56166267	0.54451126	1.01715142	0.27476001	0.26475877	1.03777492	0.33333333	0.55128764		ok
wl-tile-v1-05997	wl-neg-neg-es-pba-37285	neg-es-pba-37285	0	hard_negative	train	ES	Modorra da Míllara 1	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05997-neg-es-pba-37285-mdt5.tif	734.48553467	730.72290039	3.76263428	7.21295261	7.06853867	1.02043052	0.78981984	0.92111737	0.85745842	0.32372263	0.12765476	0.19606787	0.25982592	0.31173405	0.83348583	0.22222222	0.69944145		ok
wl-tile-v1-05998	wl-neg-neg-es-pba-37286	neg-es-pba-37286	0	hard_negative	train	ES	Modorra da Míllara 2	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05998-neg-es-pba-37286-mdt5.tif	725.67053223	718.08453369	7.58599854	6.17964697	6.70110226	0.92218365	0.67091954	0.77893847	0.86132546	0.65611464	-0.01089083	0.66700546	0.29118332	0.31863847	0.91383605	0.22222222	0.71674709		ok
wl-tile-v1-05999	wl-neg-neg-es-pba-37287	neg-es-pba-37287	0	hard_negative	train	ES	Modorra da Parrocha 1	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-05999-neg-es-pba-37287-mdt5.tif	749.69940186	750.45922852	-0.75982666	2.93263578	4.54798555	0.64482082	0.38921112	0.59188873	0.65757481	0.18581589	-0.13470449	0.32052037	0.35750753	0.37788647	0.94607124	0.05555556	0.75218641		ok
wl-tile-v1-06000	wl-neg-neg-es-pba-37288	neg-es-pba-37288	0	hard_negative	train	ES	Modorra da Parrocha 2	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06000-neg-es-pba-37288-mdt5.tif	749.10546875	749.80584717	-0.70037842	3.03877354	4.73655748	0.64155741	0.39379990	0.58241564	0.67614925	0.25247625	-0.13794675	0.39042300	0.36284190	0.38846505	0.93404003	0.05555556	0.73896856		ok
wl-tile-v1-06001	wl-neg-neg-es-pba-37289	neg-es-pba-37289	0	hard_negative	train	ES	Modorra da Puchiña	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06001-neg-es-pba-37289-mdt5.tif	774.27746582	756.99761963	17.27984619	7.71366215	7.90080595	0.97631333	0.69534463	0.50318646	1.38188261	1.21842396	0.20721912	1.01120484	0.33544677	0.38336205	0.87501298	0.66666667	0.70169490		ok
wl-tile-v1-06002	wl-neg-neg-es-pba-37290	neg-es-pba-37290	0	hard_negative	train	ES	Modorra das Cruces	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06002-neg-es-pba-37290-mdt5.tif	754.39593506	755.75469971	-1.35876465	5.06966925	5.31923008	0.95308328	0.47897494	0.56353247	0.84995091	-0.09166325	0.12366076	-0.21532401	0.46355820	0.38828507	1.19386047	0.16666667	0.70962659		ok
wl-tile-v1-06303	wl-neg-neg-es-pba-41997	neg-es-pba-41997	0	hard_negative	train	ES	Modorra das Peniñas 1	Sarria	Vilamaior (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06303-neg-es-pba-41997-mdt5.tif	649.00579834	642.85815430	6.14764404	5.16196012	5.03372335	1.02547553	0.56088078	0.47663766	1.17674457	0.32517767	0.10581557	0.21936209	0.39885911	0.40157223	0.99324377	0.41666667	0.63221817		ok
wl-tile-v1-06304	wl-neg-neg-es-pba-41998	neg-es-pba-41998	0	hard_negative	train	ES	Modorra das Peniñas 2	Sarria	Vilamaior (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06304-neg-es-pba-41998-mdt5.tif	658.80346680	655.77746582	3.02600098	5.32910585	6.11838245	0.87099914	0.41894421	0.58216935	0.71962601	0.16861668	0.18571140	-0.01709472	0.29689926	0.31318367	0.94800365	0.08333333	0.71524779		ok
wl-tile-v1-06003	wl-neg-neg-es-pba-37291	neg-es-pba-37291	0	hard_negative	train	ES	Modorra de Agurtión	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06003-neg-es-pba-37291-mdt5.tif	734.11126709	732.48492432	1.62634277	3.99147296	4.47677422	0.89159577	0.32811138	0.64160728	0.51138974	0.04609812	0.32436088	-0.27826275	0.41392291	0.35891005	1.15327755	0.02777778	0.77013650		ok
wl-tile-v1-06005	wl-neg-neg-es-pba-37358	neg-es-pba-37358	0	hard_negative	train	ES	Modorra de Enxamea	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06005-neg-es-pba-37358-mdt5.tif	731.72106934	729.67907715	2.04199219	3.87429905	4.41872931	0.87679031	0.35349545	0.42975718	0.82254693	0.11062261	0.19132432	-0.08070172	0.71081245	0.65272093	1.08899902	0.13888889	0.77780233		ok
wl-tile-v1-06006	wl-neg-neg-es-pba-37359	neg-es-pba-37359	0	hard_negative	train	ES	Modorra de Foilebar	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06006-neg-es-pba-37359-mdt5.tif	760.12426758	752.17846680	7.94580078	6.67072868	7.69904947	0.86643536	0.70796680	0.89629030	0.78988560	0.76542503	-0.16304736	0.92847238	0.23868142	0.25188795	0.94756984	0.19444444	0.56103421		ok
wl-tile-v1-06305	wl-neg-neg-es-pba-41999	neg-es-pba-41999	0	hard_negative	train	ES	Modorra de Pena Cruz de Aguieira 1	Sarria	San Miguel de Vilapedre (San Miguel)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06305-neg-es-pba-41999-mdt5.tif	513.10693359	519.47839355	-6.37145996	13.11087036	11.44264698	1.14578999	1.53660262	1.06025052	1.44928259	-1.41902947	0.02024382	-1.43927330	0.47492465	0.33723840	1.40827572	0.47222222	0.56717516		ok
wl-tile-v1-06007	wl-neg-neg-es-pba-37360	neg-es-pba-37360	0	hard_negative	train	ES	Modorra de Pena Escrita	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06007-neg-es-pba-37360-mdt5.tif	780.18353271	766.75061035	13.43292236	6.63448477	6.66457176	0.99548553	0.53014761	0.44980970	1.17860422	1.07535625	0.12748888	0.94786736	0.39212614	0.38284460	1.02424364	0.36111111	0.66885189		ok
wl-tile-v1-06008	wl-neg-neg-es-pba-37361	neg-es-pba-37361	0	hard_negative	train	ES	Modorra de Tras do Val	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-06008-neg-es-pba-37361-mdt5.tif	758.18640137	757.24853516	0.93786621	5.41914701	4.47475958	1.21104764	0.57144523	0.56985760	1.00278601	0.01671525	0.00517839	0.01153686	0.30353990	0.38311449	0.79229555	0.33333333	0.68075140		ok
