osm_id	osm_type	label_class	site_class	name	confidence	evidence	archaeological_site	civilization	fortification_type	wikidata	centroid_lon	centroid_lat	area_m2	perimeter_m	equivalent_radius_m	circularity	vertices	matched_catalogue_id	matched_catalogue_name	matched_distance_m
1299117398	way	0	mound	Mámoa da Pena dentre as Irmáns	high	archaeological_site=tumulus	tumulus				-7.92757608	43.24561185	120.5	40.3	6.2	0.9329	10	wl-neg-neg-es-pba-30434	Mámoa da Pena dentre as Irmás	1
1299130898	way	1	castro	Castro de Bexo	medium	site=settlement,civ=celtic	settlement	celtic			-8.75062220	42.70020947	46289.6	828.7	121.4	0.8471	6	wl-pos-pos-es-pba-9492	Castro de Bexo	23
1299386185	way	0	mound	Mámoa da Louzaneta 3	high	archaeological_site=tumulus	tumulus				-7.58000015	42.99042672	140.4	42.3	6.7	0.9871	17	wl-neg-neg-es-pba-32499	Mámoa de Louzaneta 2	35
1299386186	way	0	mound	Mámoa da Louzaneta 2	high	archaeological_site=tumulus	tumulus				-7.57984284	42.99013855	98.6	35.4	5.6	0.9871	17	wl-neg-neg-es-pba-32499	Mámoa de Louzaneta 2	1
1299386187	way	0	mound	Mámoa da Louzaneta 1	high	archaeological_site=tumulus	tumulus				-7.57890060	42.99005672	146.0	43.1	6.8	0.9871	17	wl-neg-neg-es-pba-32498	Mámoa de Louzaneta 1	1
1299615009	way	0	mound	Mámoa de San Cibrao 2	high	archaeological_site=tumulus	tumulus				-7.52777217	43.02127428	163.6	46.3	7.2	0.9591	10			
1300317899	way	0	mound	A Modorra do Alto dos Coios	high	archaeological_site=tumulus	tumulus				-7.63328217	42.80425615	299.5	61.6	9.8	0.9918	21	wl-neg-neg-es-pba-38582	Mámoa do Alto dos Coios	0
1300350012	way	0	mound	Mámoa da Cruz de Garamallo	high	archaeological_site=tumulus	tumulus				-7.62488813	43.51363956	167.1	46.9	7.3	0.9558	12	wl-neg-neg-es-pba-35091	Mámoa da Cruz de Garamallo 1/Mámoa de Pena Carreirosa	1
1300350446	way	0	mound	Mámoa da Cruz de Garamallo 3	high	archaeological_site=tumulus	tumulus				-7.62585112	43.50386123	290.3	61.9	9.6	0.9527	11	wl-neg-neg-es-pba-35093	Mámoa da Cruz de Garamallo 3/Mámoa do Chao das Modias 2	1
1300350447	way	0	mound	Mámoa da Cruz de Garamallo 2	high	archaeological_site=tumulus	tumulus				-7.62587407	43.50461737	298.9	62.4	9.8	0.9636	12	wl-neg-neg-es-pba-35092	Mámoa da Cruz de Garamallo 2/Mámoa do Chao das Modias 1	1
1302755792	way	0	mound	Mámoa das Gándaras de Relucín 6	high	archaeological_site=tumulus	tumulus				-7.84209686	43.02350001	279.3	59.5	9.4	0.9918	21	wl-neg-neg-es-pba-30475	Mámoa das Gándaras de Relucín 6	4
1302755793	way	0	mound	Mámoa das Gándaras de Relucín 5	high	archaeological_site=tumulus	tumulus				-7.84372684	43.02397122	184.6	48.4	7.7	0.9898	19	wl-neg-neg-es-pba-30474	Mámoa das Gándaras de Relucín 5	1
1302864467	way	1	castro	Castro de Lodeiro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort	Q130219868	-7.71727773	43.24810546	9796.3	361.2	55.8	0.9438	12	wl-pos-pos-es-pba-43418	Castro de Lodeiro	13
1303315342	way	1	castro	Castro de Vilamirón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.68969708	42.47930131	18627.7	511.5	77.0	0.8948	14	wl-pos-pos-es-pba-37412	Castro de Vilamirón	36
1303315345	way	1	castro	Castro de Santa Mariña	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.66624020	42.52894801	65610.5	920.9	144.5	0.9722	16	wl-pos-pos-es-pba-37384	Castro de Santa Mariña	23
1303590747	way	1	castro	Castro de Belesar	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.42430881	42.65347322	4938.2	271.9	39.6	0.8392	15	wl-pos-pos-es-pba-32299	Castro de Belesar	20
1303945227	way	1	castro	Castro de Xerdimil	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.89437949	42.79468446	4552.3	245.0	38.1	0.9528	15	wl-pos-pos-es-pba-27024	Castro de Xerdimil	17
1304117131	way	0	mound	Mámoa de Penelas	high	archaeological_site=tumulus	tumulus	prehistoric			-7.58395086	43.09258872	326.9	64.4	10.2	0.9918	21	wl-neg-neg-es-pba-35711	Mámoa de Penelas	1
1305285821	way	1	castro	Castro de Soaxe	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.26742961	42.83276557	11178.3	402.3	59.7	0.8679	12	wl-pos-pos-es-pba-31624	Castro de Suaxe	87
1305286989	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.17085126	42.94725824	7932.0	335.3	50.2	0.8866	16	wl-pos-pos-es-pba-44633	O Castro	9
1305287227	way	1	castro	O Castrón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.16407957	43.05602023	16352.7	463.5	72.1	0.9565	20			
1305297059	way	1	castro	Castro da Coroa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.48822537	42.41374833	8448.4	332.7	51.9	0.9594	15	wl-pos-pos-es-pba-41534	Castro da Coroa/A Medorra	33
1305297129	way	1	castro	Castro de Vilaescura	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.60995219	42.47248459	8073.6	330.8	50.7	0.9270	15	wl-pos-pos-es-pba-40999	Castro de Vilaescura	11
1305299680	way	1	castro	Castro de Ferreiros	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.32415356	43.20089368	12216.5	402.4	62.4	0.9479	13	wl-pos-pos-es-pba-38978	Castro de Ferreiros/Castro de Gomesende/A Santa	13
1305307348	way	1	castro	Castro de Baiobre de Branzá	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-8.23140453	42.89755260	14585.6	442.4	68.1	0.9367	23	wl-pos-pos-es-pba-25007	Castro de Baiobre de Branzá	10
1308678216	way	0	mound	Medoña da Regiña 5	high	archaeological_site=tumulus	tumulus	prehistoric			-7.77812206	43.14659252	1147.3	120.3	19.1	0.9958	29	wl-neg-neg-es-pba-32322	Medoña da Regina 3	120
1308678217	way	0	mound	Medoña da Regiña 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.77835798	43.14634319	315.1	63.2	10.0	0.9918	21	wl-neg-neg-es-pba-32322	Medoña da Regina 3	138
1308902353	way	1	castro	Castro de Paradela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.72504869	43.00880651	4563.0	244.3	38.1	0.9609	14	wl-pos-pos-es-pba-31165	Castro de Paradela	6
1308903073	way	0	mound	Medorra de Rolfe	high	archaeological_site=tumulus	tumulus	prehistoric			-7.74285119	43.00909588	174.0	47.0	7.4	0.9898	19	wl-neg-neg-es-pba-30567	Medorra de Rolfe	1
1312628174	way	1	castro	Castro de Rea de Cruz	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.29050880	43.27398196	14204.3	450.6	67.2	0.8790	9	wl-pos-pos-es-pba-36834	Castro de Rea de Cruz	1
1312629797	way	1	castro	Castro da Azúmara	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.37917856	43.19269991	13791.8	427.1	66.3	0.9500	14	wl-pos-pos-es-pba-27820	Castro de Azúmara	8
1312630493	way	0	mound	Medorra da Rodela de Ludrio	high	archaeological_site=tumulus	tumulus	prehistoric			-7.41945481	43.13154287	509.1	81.9	12.7	0.9549	12	wl-neg-neg-es-pba-27858	Medorra de Rodela de Ludrio	1
1313060967	way	0	mound	Medoña de Albardillas	high	archaeological_site=tumulus	tumulus	prehistoric			-7.76393789	43.20552155	436.0	75.3	11.8	0.9667	13	wl-neg-neg-es-pba-32360	Medoña de Albardillas	2
1314935553	way	1	castro	Castro do Pazo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.91002898	42.80004892	8719.9	338.8	52.7	0.9548	20	wl-pos-pos-es-pba-27026	Castro do Pazo	24
1316030586	way	1	castro	Castro do Pazo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.67447823	43.06455530	3922.4	240.1	35.3	0.8547	14	wl-pos-pos-es-pba-36112	Castro do Pazo	2
1316759105	way	0	mound	Mámoa da Fraga das Forcas 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.91820646	43.13202538	236.3	55.3	8.7	0.9727	12			
1316763223	way	0	mound	Mámoa do Monte do Seixo	high	archaeological_site=tumulus	tumulus	prehistoric			-7.89147950	43.08322143	189.6	49.6	7.8	0.9669	11	wl-neg-neg-es-pba-30452	Mámoa do Monte do Seixo	2
1317036706	way	0	mound	Mámoa do Cordal da Cova da Serpe 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.92622362	43.10977039	213.7	52.4	8.2	0.9770	13	wl-neg-neg-es-pba-30162	Mámoa do Cordal da Cova da Serpe 1	1
1319871968	way	1	castro	Castro de Oca	medium	site=settlement,civ=celtic	settlement	celtic			-8.73122196	43.19682646	14099.0	426.1	67.0	0.9759	16	wl-pos-pos-es-pba-5918	Castro de Oca	15
1320403291	way	1	castro	Castro da Croa de Salgueiredo	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.54946794	42.84845268	20331.8	524.6	80.4	0.9285	17	wl-pos-pos-es-pba-37235	Castro de Ribeira/Castro da Coroa	20
1320417727	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.81978474	42.86610070	14582.9	440.1	68.1	0.9460	13	wl-pos-pos-es-pba-37777	Castro do Ferreiro	13
1320827574	way	0	mound	Mámoa das Gándaras	high	archaeological_site=tumulus	tumulus	prehistoric			-7.53879918	43.04063772	420.1	73.7	11.6	0.9727	12	wl-neg-neg-es-pba-32463	Mámoa das Gándaras	2
1324406864	way	0	mound	Medoña do Galiñeiro 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.94367602	43.28674936	214.0	52.1	8.3	0.9898	19	wl-neg-neg-es-pba-31890	Medoña do Galiñeiro 4	1
1324475083	way	0	mound	Mámoa da Esvaradoira	high	archaeological_site=tumulus	tumulus	prehistoric			-7.31897212	43.06355862	236.3	55.4	8.7	0.9669	11	wl-neg-neg-es-pba-29885	Mámoa da Esvaradoira	2
1324477235	way	0	mound	Mámoa de Serra de Monciro 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.35549751	43.06660846	662.3	93.0	14.5	0.9613	13	wl-neg-neg-es-pba-29915	Mámoa da Lagoa-Serra de Monciro 1	2
1329466535	way	1	castro	A Castronela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.98265101	43.00158901	4536.9	244.7	38.0	0.9522	17	wl-pos-pos-es-pba-24957	Castro de Lobos/Castronela de Lobos	32
1329597071	way	1	castro	Castro de Carballido	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.28878527	43.14041718	15556.3	457.5	70.4	0.9338	16	wl-pos-pos-es-pba-38902	As Coroas/Os Castros/Monte das Croas/A Croa do Carballido	13
1329597079	way	1	castro	Castro de Ribeiro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.30528568	43.17986261	14235.4	461.2	67.3	0.8412	12	wl-pos-pos-es-pba-38980	Castro de Ribeiro/Castro da Poula/O Castro	9
1329850488	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.37972239	42.74765179	14320.1	438.2	67.5	0.9370	14	wl-pos-pos-es-pba-40225	Castro de Aián	77
1331462840	way	0	mound	Medorra de Adai 5	high	archaeological_site=tumulus	tumulus	prehistoric			-7.62630741	43.01994335	429.2	73.7	11.7	0.9932	23			
1331462841	way	0	mound	Medorra de Adai 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.62377284	43.01974165	384.0	69.7	11.1	0.9932	23			
1331462842	way	0	mound	Medorra de Adai 3	high	archaeological_site=tumulus	tumulus	prehistoric			-7.62014186	43.01977592	403.5	71.6	11.3	0.9898	19	wl-pos-pos-es-pba-32817	O Castrillón	178
1331462843	way	0	mound	Medorra de Adai 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.61957202	43.02012359	516.2	81.5	12.8	0.9770	13	wl-pos-pos-es-pba-32817	O Castrillón	148
1332863540	way	1	castro	Os Castros	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.56338122	43.13053460	6918.1	300.1	46.9	0.9654	13	wl-pos-pos-es-pba-35865	Os Castros de Vilanova	7
1333032567	way	0	mound	Mámoa da Carballosa	high	archaeological_site=tumulus	tumulus	prehistoric			-7.61162735	42.58060117	678.6	92.6	14.7	0.9943	25			
1333032611	way	0	mound	Mámoa de Espiñeiro	high	archaeological_site=tumulus	tumulus	prehistoric			-7.29982489	42.51236656	453.3	75.7	12.0	0.9932	23			
1333032614	way	0	mound	Mámoa do Val do Campelo	high	archaeological_site=tumulus	tumulus	prehistoric			-7.18035090	42.45349468	304.5	62.1	9.8	0.9918	21			
1333032638	way	0	mound	Mámoa do Portaleiro	high	archaeological_site=tumulus	tumulus	prehistoric			-7.34074189	42.43732682	345.1	66.1	10.5	0.9918	21			
1333032646	way	1	castro	Castro da Regueira das Vellas	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.55092574	42.55380807	21631.8	535.7	83.0	0.9474	12			
1333032653	way	1	castro	Castro da Miouteira	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.36086068	42.62122503	4079.4	250.8	36.0	0.8148	12			
1333333535	way	1	castro	Castro Pico de Santa Bárbara	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.33903124	42.62518466	5176.8	260.5	40.6	0.9585	14			
1334377743	way	0	mound	A Madorra do Carballal	high	archaeological_site=tumulus	tumulus	prehistoric			-7.56070993	43.15842959	330.2	65.3	10.3	0.9727	12	wl-neg-neg-es-pba-35709	Madorra do Curro de Lerois	2
1334554006	way	1	castro	Castro da Frairía	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.29059314	43.00635538	6240.6	285.2	44.6	0.9644	14	wl-pos-pos-es-pba-27942	Castro de Santa María da Frairía	5
1335065329	way	1	castro	Castro de Miranda	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31778537	42.96762563	10952.3	376.2	59.0	0.9726	15	wl-pos-pos-es-pba-27910	Castro de Miranda	30
1335066648	way	1	castro	Castro de Faxilde	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.32641734	42.98465855	16383.0	460.9	72.2	0.9690	14	wl-pos-pos-es-pba-27873	Castro da Ermida de Santa Cristina	28
1335068434	way	1	castro	Castro da Eirexe	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.34307334	42.97940242	15162.7	446.2	69.5	0.9570	13	wl-pos-pos-es-pba-27943	Castro de Uriz	13
1335972195	way	1	castro	Castro de Vilaxoán	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.60660272	43.20175895	11910.5	395.9	61.6	0.9550	11	wl-pos-pos-es-pba-29194	Castro de San Vicente/O Castro	13
1336318270	way	1	castro	Castro de Goi	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.35476929	42.97957770	9312.2	350.5	54.4	0.9524	11	wl-pos-pos-es-pba-27907	Castro de Goi	9
1338625085	way	1	castro	Castro de Muro	medium	site=settlement,civ=celtic	settlement	celtic			-7.40599533	42.85331035	12437.5	403.7	62.9	0.9589	16	wl-pos-pos-es-pba-31581	Castro da Eirexa/Castro de San Xoán	36
1340403693	way	0	mound	Mámoa da Millarada	high	archaeological_site=tumulus	tumulus	prehistoric			-7.48708638	43.20315293	356.7	68.8	10.7	0.9475	12	wl-neg-neg-es-pba-28862	Mámoa da Millarada	3
1340403710	way	0	mound	Mámoa de Pedrabranca 3	high	archaeological_site=tumulus	tumulus	prehistoric			-7.52894601	43.22163842	885.1	105.7	16.8	0.9951	27	wl-neg-neg-es-pba-28938	Mámoa de Pedrabranca 3	3
1340403711	way	0	mound	Mámoa de Pedrabranca 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.53024051	43.22162849	372.4	68.7	10.9	0.9918	21	wl-neg-neg-es-pba-28936	Mámoa de Pedrabranca 1	2
1340403712	way	0	mound	Mámoa de Pedrabranca 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.53039149	43.22123144	338.6	65.5	10.4	0.9918	21	wl-neg-neg-es-pba-28937	Mámoa de Pedrabranca 2	2
1340403713	way	0	mound	Mámoa de Pedrabranca 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.53365341	43.22050428	383.0	69.6	11.0	0.9932	23	wl-neg-neg-es-pba-28939	Mámoa de Pedrabranca 4	0
1340403714	way	0	mound	Mámoa de Roza Moura 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.52955871	43.21836373	282.1	59.8	9.5	0.9918	21	wl-neg-neg-es-pba-28975	Mámoa de Roza Moura 1	2
1340403772	way	0	mound	Mámoa de Legua Dereita 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.66098926	43.23545288	302.5	61.9	9.8	0.9918	21	wl-neg-neg-es-pba-43473	Mámoa de Legua Dereita 4	2
1340403773	way	0	mound	Mámoa de Legua Dereita 14	high	archaeological_site=tumulus	tumulus	prehistoric			-7.65830087	43.23304458	249.8	56.8	8.9	0.9727	12	wl-neg-neg-es-pba-43468	Mámoa de Legua Dereita 14	1
1340403774	way	0	mound	Mámoa de Legua Dereita 7	high	archaeological_site=tumulus	tumulus	prehistoric			-7.65779731	43.23215228	180.1	47.8	7.6	0.9898	19	wl-neg-neg-es-pba-43476	Mámoa de Legua Dereita 7	2
1340403775	way	0	mound	Mámoa de Legua Dereita 8	high	archaeological_site=tumulus	tumulus	prehistoric			-7.65888352	43.23031519	1259.5	127.9	20.0	0.9669	15	wl-neg-neg-es-pba-42826	Mámoa de Legua Dereita 8	2
1343893915	way	1	castro	Castro de Seoane	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.79056549	42.96764614	5493.1	269.7	41.8	0.9490	12	wl-pos-pos-es-pba-31197	Castro de Seoane	5
1343895161	way	0	mound	Mámoa de Monte de Chao 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.72421580	43.01736976	323.1	64.0	10.1	0.9918	21	wl-neg-neg-es-pba-30138	Mámoa de Monte de Chao 1	1
1346971660	way	1	castro	Castro de Bermún	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.39444446	42.69174323	21586.6	573.3	82.9	0.8253	17	wl-pos-pos-es-pba-32300	Castro de Bermún	21
1346972403	way	1	castro	Castro de Teilonxe	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.42493130	42.74065745	5979.0	285.8	43.6	0.9198	15	wl-pos-pos-es-pba-42073	Castro de Teilonxe/Castro de San Pedro	16
1346972957	way	1	castro	Castro das Paredes	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.43360999	42.77143284	19151.6	503.5	78.1	0.9492	14	wl-pos-pos-es-pba-42030	Castro de Paredes	28
1346976692	way	1	castro	Castro do Vilar	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31322246	42.99838654	61361.6	910.8	139.8	0.9294	19	wl-pos-pos-es-pba-29780	O Castro	52
1347106269	way	1	castro	A Cunca do Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.71731413	42.84651556	5780.2	280.6	42.9	0.9223	10	wl-pos-pos-es-pba-38503	Cunca do Castro	3
1347107809	way	0	mound	Monte da Pena da Cruz e das Tenzas 04	high	archaeological_site=tumulus	tumulus	prehistoric			-7.69938039	42.98263783	267.8	59.0	9.2	0.9652	15			
1347429827	way	1	castro	Castro da Besta	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.67467137	42.63798378	9341.1	347.7	54.5	0.9711	25	wl-pos-pos-es-pba-41928	Castro da Besta ou de Vilelos	3
1348862595	way	1	castro	Povoado Fortificado de Cossourado	medium	site=fortification,civ=prehistoric	fortification	prehistoric			-8.63805415	41.91549711	374878.3	2395.6	345.4	0.8209	47	wl-pos-pos-pt-dgpc-108405	Cividade de Cossourado	71
1359167047	way	1	castro	Castrolovirxe	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.64430369	42.79342140	9423.3	367.4	54.8	0.8775	15	wl-pos-pos-es-pba-38465	Castrolovirxe	9
1360759209	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.81089286	42.89567070	7040.0	304.3	47.3	0.9556	13	wl-pos-pos-es-pba-37623	A Castronela	28
1363126000	way	1	castro	Castro de Brandomil	medium	site=settlement,civ=celtic	settlement	celtic			-8.92314939	43.00749996	12331.0	400.7	62.7	0.9651	17	wl-pos-pos-es-pba-27160	Castro de Brandomil	12
1370095108	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.15055681	43.16966605	27420.5	641.5	93.4	0.8372	13	wl-pos-pos-es-pba-40345	O Castro	28
1374865051	way	1	castro	Castro de Vilar de Frades	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.14223830	42.88418752	18767.4	520.2	77.3	0.8715	13	wl-pos-pos-es-pba-28457	Castro de Vilar de Frades	12
1374869350	way	1	castro	Alto da Croa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.23855262	42.88100873	20728.5	540.5	81.2	0.8916	16	wl-pos-pos-es-pba-42398	As Croas/Os Castros	26
1374873773	way	1	castro	Castro de Zaide	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.63410219	42.89589578	17448.6	514.7	74.5	0.8278	19	wl-pos-pos-es-pba-32252	Castro de Zaíde	23
1374874261	way	0	mound	Mámoado Marco da Estrela	high	archaeological_site=tumulus	tumulus	prehistoric			-7.68767083	42.90560723	169.2	46.3	7.3	0.9898	19	wl-neg-neg-es-pba-32061	Mámoa do Marco da Estrela	3
1378761446	way	1	castro	Alto do Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.54536594	43.07206620	9885.7	393.4	56.1	0.8025	13	wl-pos-pos-es-pba-31636	Alto do Castro	16
1378993691	way	0	mound	Necrópole megalítica de San Cibrao	high	archaeological_site=tumulus	tumulus	prehistoric			-7.52630492	43.02073382	202264.0	2764.1	253.7	0.3327	13			
1381249812	way	1	castro	A Croa de Mouriz	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.38271951	43.05027316	5184.7	270.3	40.6	0.8917	16	wl-pos-pos-es-pba-27968	A Croa de Mouriz	17
1381250642	way	1	castro	Castro de Pademe	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.40639448	43.01117750	8648.1	354.1	52.5	0.8666	11	wl-pos-pos-es-pba-27911	Castro de Paderne	16
1381255645	way	1	castro	Castro de Vedro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.63965542	42.82683823	31363.5	651.1	99.9	0.9298	15	wl-pos-pos-es-pba-38429	Castro de Bedro/Pena do Castro/Castrolázaro	9
1381261093	way	1	castro	Castro de Folgosa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.33362316	42.94314556	11128.6	409.1	59.5	0.8354	18	wl-pos-pos-es-pba-29986	Castro de Folgosa	36
1381262039	way	1	castro	O Coto de Francos	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.57521886	42.83514029	4952.9	260.5	39.7	0.9169	14			
1381262040	way	1	castro	Castro do Coto	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.29453563	42.98679372	18891.7	512.9	77.5	0.9024	26	wl-pos-pos-es-pba-29779	O Castro	4
1381262041	way	1	castro	Castro de Longalai	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.53365119	42.90333241	6823.7	299.9	46.6	0.9534	19	wl-pos-pos-es-pba-32246	Castro de Longalai	16
1385471711	way	0	mound	Mámoa da Roza Grande 2	high	archaeological_site=tumulus	tumulus				-7.57405411	43.17022842	603.6	89.7	13.9	0.9427	14	wl-neg-neg-es-pba-28897	Mámoa da Roza Grande 2	3
1385471712	way	0	mound	Mámoa da Roza Grande 3	high	archaeological_site=tumulus	tumulus				-7.57360761	43.16999142	486.8	80.0	12.4	0.9567	13	wl-neg-neg-es-pba-28898	Mámoa da Roza Grande 3	0
1385471713	way	0	mound	Mámoa da Roza Grande 1	high	archaeological_site=tumulus	tumulus				-7.57493316	43.17171458	287.4	60.9	9.6	0.9723	14	wl-neg-neg-es-pba-28896	Mámoa da Roza Grande 1	1
1385593912	way	1	castro	O Castro de Seixas	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.61362588	43.24012632	14979.9	439.5	69.1	0.9746	16	wl-pos-pos-es-pba-29160	Os Castros	10
1385606159	way	0	mound	Modia da Pigaroa	high	archaeological_site=tumulus	tumulus	prehistoric			-7.83387679	43.31847420	387.7	70.0	11.1	0.9932	23	wl-neg-neg-es-pba-30387	Modia da Pigaroa	2
1385633683	way	0	mound	Medoña de Formosa 3	high	archaeological_site=tumulus	tumulus	prehistoric			-7.88885775	43.33323600	292.9	63.4	9.7	0.9148	13	wl-neg-neg-es-pba-32395	Medoña de Formosa 3	0
1385634773	way	0	mound	Medoña da Cotarella 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.79186289	43.35642725	265.2	59.1	9.2	0.9541	15	wl-neg-neg-es-pba-30578	Medoña da Cotarella 2	2
1385634774	way	0	mound	Medoña da Cotarella 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.78911327	43.35607364	283.7	61.9	9.5	0.9296	14	wl-neg-neg-es-pba-30577	Medoña da Cotarella 1	1
1385635711	way	0	mound	Modia Pena do Ramallo	high	archaeological_site=tumulus	tumulus	prehistoric			-7.71961665	43.35271041	224.1	54.2	8.4	0.9595	15	wl-neg-neg-es-pba-43299	Modia Pena do Ramallo	1
1385635712	way	0	mound	Mámoa de Pena Grande 01	high	archaeological_site=tumulus	tumulus	prehistoric			-7.72188764	43.35370886	408.7	73.1	11.4	0.9602	16	wl-neg-neg-es-pba-42915	Mámoa de Pena Grande 01/Pena do Ramallo	1
1385635713	way	0	mound	Mámoa de Pena Grande 07	high	archaeological_site=tumulus	tumulus	prehistoric			-7.72661489	43.35596359	211.7	52.4	8.2	0.9702	13	wl-neg-neg-es-pba-42920	Mámoa de Pena Grande 07/Pena do Ramallo	2
1389652372	way	1	castro	Agra dos Castros	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.57608663	43.02362909	9452.3	372.9	54.9	0.8542	9	wl-pos-pos-es-pba-31568	Agra dos Castros	59
1389906757	way	1	castro	Castro das Coroas	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.37584413	43.27352571	10766.4	376.0	58.5	0.9570	16	wl-pos-pos-es-pba-37143	Casa con Forno nas Croas	172
1389937190	way	1	castro	O Castro de Pape	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.41801141	42.75327882	12084.0	407.3	62.0	0.9152	16	wl-pos-pos-es-pba-41992	Castro de Cesar	24
1389937207	way	1	castro	O Castro de Rosende	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.45366431	42.79230254	11643.3	389.7	60.9	0.9635	17	wl-pos-pos-es-pba-42031	Castro de Rosende	12
1389937627	way	1	castro	Finca dos Ladrillos	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.60036019	42.93719167	10757.5	380.7	58.5	0.9326	18	wl-pos-pos-es-pba-32819	O Castro/Finca dos Ladrillos/A Zanxa	7
1395009129	way	1	castro	Castro de Boado	medium	site=settlement,civ=celtic	settlement	celtic		Q20543697	-8.19340752	43.04147651	10746.6	374.8	58.5	0.9615	12	wl-pos-pos-es-pba-12438	Castro de Boado	22
