dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	rgb__gray_mean	rgb__gray_std	rgb__gray_entropy	rgb__dark_fraction	rgb__bright_fraction	rgb__green_mean	rgb__excess_green_mean	rgb__green_std	rgb__edge_global_mean	rgb__edge_global_std	rgb__edge_inner_mean	rgb__edge_annulus_mean	rgb__edge_outer_mean	rgb__edge_annulus_to_outer_ratio	rgb__edge_annulus_to_inner_ratio	rgb__texture_inner_std	rgb__texture_annulus_std	rgb__texture_outer_std	rgb__texture_annulus_to_outer_ratio	rgb__luminance_inner_mean	rgb__luminance_annulus_mean	rgb__luminance_outer_mean	rgb__luminance_delta_inner_outer	rgb__green_delta_inner_outer	rgb__ring_sector_coverage	rgb__ring_sector_balance	rgb__radial_peak_inverse_rank	rgb__radial_peak_count	relief__dem_prominence_m	relief__slope_annulus_mean	relief__slope_context_mean	relief__slope_ratio	relief__lrm_abs_annulus_mean	relief__lrm_abs_context_mean	relief__lrm_abs_ratio	relief__lrm_core_mean	relief__lrm_context_mean	relief__lrm_core_delta	relief__hillshade_edge_annulus_mean	relief__hillshade_edge_context_mean	relief__hillshade_edge_ratio	relief__ring_sector_coverage	relief__ring_sector_balance	relief_variant__hilltop	relief_variant__edge_ring	relief_variant__promontory	relief_variant__archetype_max	error	status
train	wl-tile-v1-03359	wl-neg-neg-es-pba-5491	neg-es-pba-5491	0	hard_negative	train	ES	Mámoa do Castillo	Cerceda	Rodís (San Martiño)		megalithic_mound	0.39122984	0.13246545	5.00936988	0.00000000	0.00000000	0.41204587	0.13294430	0.13152391	0.26540411	0.22913800	0.28134891	0.26421285	0.26599637	0.99329495	0.93909318	0.10185160	0.12660269	0.12557656	1.00817142	0.51517135	0.41555116	0.36323428	0.15193707	0.15218422	0.47222222	0.67978349	0.06666667	20.00000000	1.31295776	2.93904281	5.04537868	0.58252175	0.41877395	0.70622247	0.59297738	0.02729750	0.02276970	0.00452780	0.28365237	0.30756330	0.92225685	0.02777778	0.72174058	-1.01239590	-1.46498233	-0.99532648	-0.99532648		ok
train	wl-tile-v1-09059	wl-neg-neg-es-pba-76433	neg-es-pba-76433	0	hard_negative	train	ES	Mámoa do Catadoiro	Pontevedra	Lourizán (Santo André)		megalithic_mound	0.37851363	0.12547208	5.00064366	0.00000000	0.00000000	0.38215864	-0.00678498	0.12678766	0.42477167	0.26625460	0.45630136	0.42654413	0.40724507	1.04738930	0.93478601	0.13185270	0.12581699	0.12050377	1.04409171	0.39142185	0.37384287	0.39163527	-0.00021341	-0.00004616	0.22222222	0.85561676	0.12500000	20.00000000	7.56063843	7.99603796	10.97993851	0.72824069	1.15067959	1.60221243	0.71818166	0.63268274	1.02562654	-0.39294380	0.27245867	0.30779767	0.88518757	0.16666667	0.62668220	-0.45199866	-0.97068299	-0.15052748	-0.15052748		ok
train	wl-tile-v1-03110	wl-neg-neg-es-pba-17973	neg-es-pba-17973	0	hard_negative	train	ES	Mámoa do Caxado 1	As Pontes de García Rodríguez	O Freixo (San Xoán)		megalithic_mound	0.42229548	0.10993568	4.66170624	0.00000000	0.00000000	0.43365386	0.06663615	0.10840874	0.23880845	0.21492094	0.23123729	0.23305954	0.23040265	1.01153152	1.00788042	0.07866205	0.10080277	0.10904863	0.92438362	0.52174985	0.44480073	0.42226261	0.09948725	0.09658951	0.41666667	0.64123561	0.09090909	20.00000000	13.33227539	13.15054512	12.25795269	1.07281742	1.48676527	1.82114947	0.81638838	0.81254327	0.44641238	0.36613089	0.25376764	0.25361034	1.00062023	0.36111111	0.49554195	0.69608376	0.04719478	0.48530079	0.69608376		ok
train	wl-tile-v1-03111	wl-neg-neg-es-pba-17974	neg-es-pba-17974	0	hard_negative	train	ES	Mámoa do Caxado 2	As Pontes de García Rodríguez	Somede (San Mamede)		megalithic_mound	0.45317110	0.09098072	4.51107305	0.00000000	0.00000000	0.46189171	0.05477941	0.08945784	0.20754227	0.18648723	0.15651704	0.19382045	0.21251151	0.91204682	1.23833445	0.04804944	0.07040671	0.08287255	0.84957824	0.52799976	0.49486116	0.44860715	0.07939261	0.07831594	0.27777778	0.66188518	0.07692308	20.00000000	11.20874023	6.10988140	7.49786997	0.81488228	0.69991487	0.66866255	1.04673856	0.71078551	0.17073958	0.54004593	0.22203460	0.29725593	0.74694759	0.30555556	0.59402234	0.28480334	-0.40772160	-0.48437314	0.28480334		ok
train	wl-tile-v1-04553	wl-neg-neg-es-pba-25301	neg-es-pba-25301	0	hard_negative	train	ES	Mámoa do Cebral 4	Toques	Xiá (Santa María) / Friol		megalithic_mound	0.43330637	0.04124181	3.25327699	0.00000000	0.00000000	0.44763893	0.12315527	0.04044368	0.10297348	0.11922614	0.19314033	0.09436116	0.09261535	1.01885014	0.48856272	0.06409554	0.03207712	0.03810108	0.84189506	0.45851395	0.43112159	0.43602276	0.02249119	0.02067044	0.44444444	0.65299748	0.06250000	20.00000000	6.06445312	3.76287961	4.90027380	0.76789171	0.42232814	0.37487471	1.12658478	0.35008916	0.10733401	0.24275515	0.39979738	0.39773464	1.00518622	0.33333333	0.66859918	-0.15883325	0.06524848	-0.10469698	0.06524848		ok
train	wl-tile-v1-04980	wl-neg-neg-es-pba-27354	neg-es-pba-27354	0	hard_negative	train	ES	Mámoa do Cedreiro	Zas	Gándara (Santa María)		megalithic_mound	0.34249365	0.09689141	4.55656564	0.00000000	0.00000000	0.35835251	0.08652046	0.09487173	0.27193567	0.18455267	0.28252435	0.27904612	0.28335553	0.98479149	0.98768875	0.06215647	0.10095818	0.10026170	1.00694662	0.31985909	0.34621042	0.35097420	-0.03111511	-0.03128937	0.30555556	0.77567516	0.06666667	20.00000000	1.71426392	11.99710941	11.20139694	1.07103690	0.85097802	0.97323674	0.87437926	0.18868573	0.13775024	0.05093549	0.22089861	0.20207110	1.09317271	0.33333333	0.60578533	-0.16695784	0.23445714	-0.14340023	0.23445714		ok
train	wl-tile-v1-08247	wl-neg-neg-es-pba-64646	neg-es-pba-64646	0	hard_negative	train	ES	Mámoa do Ceparrón 1	Dozón	As Maceiras (San Remixio)		megalithic_mound	0.43125644	0.15297319	5.07721796	0.00002713	0.00000000	0.43896723	0.04860239	0.15093197	0.27231345	0.28807715	0.23545559	0.23915428	0.29686293	0.80560506	1.01570866	0.10350900	0.12046514	0.15496966	0.77734658	0.51852643	0.49992234	0.44103685	0.07748958	0.08917329	0.38888889	0.57712127	0.07692308	20.00000000	5.07037354	8.22936440	9.12379169	0.90196759	1.17061412	1.42263269	0.82285057	1.01801050	0.15464559	0.86336491	0.30207324	0.32498446	0.92950057	0.27777778	0.67160247	0.06131414	-0.38114899	0.14076465	0.14076465		ok
train	wl-tile-v1-08248	wl-neg-neg-es-pba-64647	neg-es-pba-64647	0	hard_negative	train	ES	Mámoa do Ceparrón 2	Dozón	As Maceiras (San Remixio)		megalithic_mound	0.43359458	0.15277354	5.06824435	0.00002713	0.00000000	0.44138968	0.04959960	0.15053312	0.27339509	0.29108545	0.25088915	0.19670111	0.30085081	0.65381612	0.78401600	0.11010072	0.08902967	0.15196137	0.58587040	0.53083014	0.53902638	0.43493220	0.09589794	0.10030603	0.22222222	0.54452983	0.05882353	20.00000000	3.01904297	8.37136078	9.19295979	0.91062737	1.10886133	1.41945243	0.78118950	0.42913741	0.01895615	0.41018126	0.26900426	0.32992706	0.81534463	0.30555556	0.66142741	-0.17284191	-0.56731239	0.03253037	0.03253037		ok
train	wl-tile-v1-08249	wl-neg-neg-es-pba-64648	neg-es-pba-64648	0	hard_negative	train	ES	Mámoa do Ceparrón 3	Dozón	As Maceiras (San Remixio)		megalithic_mound	0.43799275	0.14936128	5.07212874	0.00000000	0.00000000	0.44773626	0.06280383	0.14759974	0.26774919	0.29018882	0.22834766	0.23304299	0.29691729	0.78487509	1.02056218	0.10382536	0.10987739	0.15586801	0.70493871	0.55336434	0.52906853	0.41249937	0.14086497	0.13277346	0.30555556	0.53873730	0.07142857	20.00000000	0.16467285	7.58926296	9.18579578	0.82619548	1.13631928	1.41702831	0.80190302	-0.18786377	0.06752864	-0.25539241	0.30188319	0.35681805	0.84604238	0.22222222	0.68190085	-0.72458890	-0.70617909	0.01065896	0.01065896		ok
train	wl-tile-v1-03112	wl-neg-neg-es-pba-17975	neg-es-pba-17975	0	hard_negative	train	ES	Mámoa do Cerrado de Illade 1	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.35045397	0.12784676	4.52333283	0.00000000	0.00000000	0.36651307	0.05874407	0.12806913	0.24984318	0.25685281	0.31923565	0.23086178	0.25435576	0.90763340	0.72317043	0.12883510	0.12886283	0.12664901	1.01747997	0.41412070	0.36792967	0.34983036	0.06429034	0.06305686	0.41666667	0.61943592	0.06250000	20.00000000	-10.26068115	10.59229660	8.12873077	1.30306894	1.94264376	1.40468121	1.38297840	-1.12707853	0.18316612	-1.31024465	0.29332587	0.24403943	1.20196097	0.47222222	0.64467060	-0.96745189	1.62708433	1.01450614	1.62708433		ok
train	wl-tile-v1-03113	wl-neg-neg-es-pba-17976	neg-es-pba-17976	0	hard_negative	train	ES	Mámoa do Cerrado de Illade 2	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.35195026	0.13175626	4.58407295	0.00000000	0.00000000	0.36792848	0.05845323	0.13161662	0.24927343	0.25579652	0.29531077	0.24674866	0.25435108	0.97011051	0.83555591	0.13654356	0.13105032	0.12812488	1.02283273	0.42589667	0.38271207	0.34132507	0.08457160	0.08194882	0.44444444	0.62307475	0.07692308	20.00000000	-10.41586304	10.59430695	8.55547619	1.23830710	2.39322257	1.60632050	1.48987862	-1.74702275	0.17899990	-1.92602265	0.30584660	0.29019597	1.05393124	0.58333333	0.66266531	-1.13386501	1.61112383	1.53442131	1.61112383		ok
train	wl-tile-v1-03114	wl-neg-neg-es-pba-17977	neg-es-pba-17977	0	hard_negative	train	ES	Mámoa do Cerrado de Illade 3	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.37292689	0.11547267	4.72157715	0.00000000	0.00000000	0.38910455	0.06934658	0.11595914	0.30081427	0.25188342	0.29144526	0.36190477	0.28785911	1.25722881	1.24175900	0.07146744	0.10060838	0.11302071	0.89017648	0.42098132	0.39426789	0.36088756	0.06009376	0.05982721	0.66666667	0.77445626	0.20000000	20.00000000	6.30535889	11.98040485	10.77402401	1.11197124	2.07264018	1.47239506	1.40766580	0.71970427	-0.01476798	0.73447225	0.39255476	0.28999764	1.35364813	0.52777778	0.61598449	0.55504686	1.69916588	1.57363501	1.69916588		ok
train	wl-tile-v1-03115	wl-neg-neg-es-pba-17978	neg-es-pba-17978	0	hard_negative	train	ES	Mámoa do Cerrado de Illade 4	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.35776696	0.12254871	4.58151009	0.00000000	0.00000000	0.37363005	0.06108825	0.12288274	0.26882088	0.25591344	0.32182547	0.27430493	0.26131627	1.04970474	0.85234063	0.08732969	0.12011509	0.12501840	0.96077924	0.42435464	0.37641698	0.35346806	0.07088658	0.07130301	0.47222222	0.64911935	0.07142857	20.00000000	1.11489868	11.23343372	9.13374424	1.22988267	1.95298505	1.40651679	1.38852594	0.61707520	-0.14869435	0.76576956	0.35280666	0.27134180	1.30022966	0.52777778	0.65651493	0.36144111	1.75047773	1.33070685	1.75047773		ok
train	wl-tile-v1-03116	wl-neg-neg-es-pba-17979	neg-es-pba-17979	0	hard_negative	train	ES	Mámoa do Cerrado de Illade 5	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.37203991	0.11414924	4.68082693	0.00000000	0.00000000	0.38797426	0.06719336	0.11452817	0.29685155	0.25104070	0.31089130	0.36472765	0.28147203	1.29578648	1.17316775	0.07673887	0.10009380	0.11519010	0.86894453	0.40802431	0.41471633	0.36031717	0.04770714	0.04705349	0.69444444	0.77242948	0.14285714	20.00000000	7.82720947	12.77280903	10.49351788	1.21720944	1.81747603	1.45792222	1.24662071	1.43190444	-0.15300038	1.58490482	0.38216323	0.30272558	1.26240809	0.47222222	0.62924083	0.97432425	1.40065600	1.30597447	1.40065600		ok
train	wl-tile-v1-03063	wl-neg-neg-es-pba-17798	neg-es-pba-17798	0	hard_negative	train	ES	Mámoa do Cerrado de Illade 6	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.32786870	0.13808279	4.25133588	0.00000000	0.00000000	0.34356225	0.04604982	0.13776094	0.18925010	0.23985441	0.12460003	0.21864997	0.18101655	1.20790043	1.75481473	0.12365966	0.14921801	0.14018074	1.06446871	0.28018308	0.33499736	0.34289187	-0.06270880	-0.06432083	0.58333333	0.55412260	0.50000000	20.00000000	-15.81311035	8.49791050	8.14406967	1.04344767	1.73882842	1.72118855	1.01024866	-0.96720463	0.70622468	-1.67342931	0.21681814	0.25033629	0.86610750	0.38888889	0.55736645	-1.78794464	0.12598055	0.41636313	0.41636313		ok
train	wl-tile-v1-03064	wl-neg-neg-es-pba-17799	neg-es-pba-17799	0	hard_negative	train	ES	Mámoa do Cerrado de Illade 7	As Pontes de García Rodríguez	Vilavella (Santa María)		megalithic_mound	0.36012423	0.12734827	4.68078234	0.00000000	0.00000000	0.37613785	0.06256883	0.12732229	0.27138174	0.25629905	0.30722281	0.26760790	0.27983928	0.95629141	0.87105477	0.10324842	0.11956713	0.12147547	0.98429039	0.44963372	0.38254866	0.34888721	0.10074651	0.09819585	0.47222222	0.66108208	0.06666667	20.00000000	-4.61300659	10.75419521	9.14899349	1.17545118	2.17088270	1.61621308	1.34319090	-0.92079431	0.04887047	-0.96966477	0.35337058	0.28337404	1.24701111	0.47222222	0.63665190	-0.64181651	1.46346036	1.38127395	1.46346036		ok
train	wl-tile-v1-03693	wl-neg-neg-es-pba-12175	neg-es-pba-12175	0	hard_negative	train	ES	Mámoa do Cerro da Cova Antela 1	Mazaricos	Colúns (San Salvador)		megalithic_mound	0.39448914	0.06279907	3.98106663	0.00000000	0.00000000	0.41733187	0.16965805	0.06279252	0.14885722	0.14482512	0.17987077	0.12141777	0.15717465	0.77250225	0.67502779	0.06339641	0.05748793	0.05627375	1.02157631	0.41930425	0.40763912	0.38664371	0.03266054	0.03141269	0.25000000	0.65591880	0.05882353	20.00000000	21.98687744	14.27402973	14.69046402	0.97165275	1.10052812	1.04918063	1.04894057	1.20230210	0.44322523	0.75907686	0.30745617	0.31063727	0.98975944	0.38888889	0.65755666	1.28299439	0.27044322	0.48439308	1.28299439		ok
train	wl-tile-v1-03694	wl-neg-neg-es-pba-12176	neg-es-pba-12176	0	hard_negative	train	ES	Mámoa do Cerro da Cova Antela 2	Mazaricos	Colúns (San Salvador)		megalithic_mound	0.39937699	0.05665632	3.84452116	0.00000000	0.00000000	0.41991976	0.15359710	0.05539032	0.14001802	0.10740518	0.13413487	0.16753709	0.13596834	1.23217721	1.24901965	0.04407229	0.05925117	0.05671884	1.04464713	0.40601757	0.42389038	0.39349914	0.01251844	0.01343864	0.61111111	0.80473124	1.00000000	20.00000000	25.84857178	13.53122234	13.58531952	0.99601797	1.05878484	1.03760529	1.02041196	1.90787137	0.52576476	1.38210660	0.26358905	0.27761665	0.94947135	0.30555556	0.59412429	1.66928201	0.10008026	0.15441284	1.66928201		ok
train	wl-tile-v1-09323	wl-neg-neg-es-pba-69733	neg-es-pba-69733	0	hard_negative	train	ES	Mámoa do Cerro das Veiguiñas 1	Tomiño	Barrantes (San Vicente)		megalithic_mound	0.33273554	0.10613498	4.67541719	0.00000000	0.00000000	0.33580169	0.02524552	0.10459186	0.28545329	0.24448133	0.34182674	0.30604079	0.28502348	1.07373888	0.89530970	0.11191065	0.10215188	0.09784840	1.04398107	0.30627573	0.30932778	0.32649180	-0.02021608	-0.01935267	0.44444444	0.71198937	0.14285714	20.00000000	0.89617920	3.09621263	3.87025690	0.80000184	0.58509248	0.63758695	0.91766697	0.49236846	-0.12669969	0.61906815	0.36730963	0.35695499	1.02900825	0.25000000	0.68628802	-0.41434748	-0.26454060	-0.25323536	-0.25323536		ok
train	wl-tile-v1-09324	wl-neg-neg-es-pba-69734	neg-es-pba-69734	0	hard_negative	train	ES	Mámoa do Cerro das Veiguiñas 2	Tomiño	Barrantes (San Vicente)		megalithic_mound	0.32984400	0.10786394	4.69762275	0.00000000	0.00000000	0.33319807	0.02675398	0.10644383	0.29162422	0.24626939	0.27499747	0.33346558	0.29346883	1.13628958	1.21261324	0.05827679	0.10636740	0.09887151	1.07581443	0.26499575	0.31026447	0.32457203	-0.05957627	-0.05828524	0.58333333	0.73344838	0.16666667	20.00000000	0.25384521	2.42728996	3.45515323	0.70251297	0.48460788	0.58161288	0.83321379	0.36862716	-0.12078743	0.48941459	0.32362956	0.34957689	0.92577504	0.22222222	0.66553309	-0.62534474	-0.70812066	-0.53597943	-0.53597943		ok
train	wl-tile-v1-08705	wl-neg-neg-es-pba-67688	neg-es-pba-67688	0	hard_negative	train	ES	Mámoa do Chan da Carreira 1	Mos	Cela (San Pedro)		megalithic_mound	0.31054914	0.12437885	4.85367548	0.00000000	0.00000000	0.32109302	0.06622966	0.12494065	0.32018381	0.22870593	0.33578101	0.31998479	0.31979775	1.00058487	0.95295680	0.10976636	0.13511324	0.11481514	1.17678941	0.41648233	0.35692757	0.29074919	0.12573314	0.12442288	0.33333333	0.69625958	0.06250000	20.00000000	22.62728882	13.85156631	16.07205200	0.86184181	1.37092924	1.40991282	0.97235036	1.49205410	0.80200773	0.69004637	0.22151420	0.25792167	0.85884291	0.36111111	0.69992736	1.15884933	-0.21948480	0.31959224	1.15884933		ok
train	wl-tile-v1-08955	wl-neg-neg-es-pba-77059	neg-es-pba-77059	0	hard_negative	train	ES	Mámoa do Chan da Raña	Ponte Caldelas	Tourón (Santa María)		megalithic_mound	0.63063359	0.17733122	5.44392316	0.00000000	0.02704536	0.63614869	0.03283878	0.17572334	0.33757985	0.33207607	0.37610832	0.34091926	0.30128554	1.13154870	0.90643902	0.14679281	0.13562538	0.17293124	0.78427344	0.63193560	0.68159026	0.65944731	-0.02751172	-0.02613610	0.58333333	0.72104509	0.14285714	20.00000000	2.74548340	2.65442681	2.74760580	0.96608721	0.69102329	0.64315885	1.07442086	0.02162105	0.03758046	-0.01595940	0.28770015	0.28054506	1.02550425	0.41666667	0.58075291	-0.15914632	0.38746975	-0.21457491	0.38746975		ok
train	wl-tile-v1-03531	wl-neg-neg-es-pba-9547	neg-es-pba-9547	0	hard_negative	train	ES	Mámoa do Chan das Lagoas 1	Dumbría	Olveira (San Martiño)		megalithic_mound	0.37527201	0.11642009	4.79406176	0.00000000	0.00000000	0.39296037	0.12111811	0.11511517	0.29771394	0.23899169	0.30384922	0.31703949	0.29453549	1.07640506	1.04341058	0.09597433	0.09603387	0.12535618	0.76608803	0.32397133	0.35820255	0.38506868	-0.06109735	-0.06184042	0.44444444	0.73398580	0.16666667	20.00000000	5.29504395	3.03461504	4.10248804	0.73970113	0.35818315	0.75985891	0.47138112	0.48727658	0.36840871	0.11886787	0.19476919	0.22595441	0.86198444	0.00000000	0.75550224	-0.57956071	-1.55541058	-1.37923552	-0.57956071		ok
train	wl-tile-v1-03532	wl-neg-neg-es-pba-9548	neg-es-pba-9548	0	hard_negative	train	ES	Mámoa do Chan das Lagoas 2	Dumbría	Olveira (San Martiño)		megalithic_mound	0.35340124	0.10918105	4.79466306	0.00000000	0.00000000	0.37167045	0.12326165	0.10919356	0.33006802	0.26023355	0.34465218	0.31611279	0.35698712	0.88550194	0.91719365	0.10326084	0.11446846	0.11701857	0.97820765	0.36518282	0.37519920	0.34822395	0.01695886	0.01887557	0.22222222	0.71034539	0.10000000	20.00000000	5.70605469	7.36934423	7.81725454	0.94270235	0.83717662	0.84531730	0.99036967	0.23700075	0.26263008	-0.02562933	0.22867581	0.26953572	0.84840633	0.36111111	0.62531371	-0.04943601	-0.09938617	-0.24078199	-0.04943601		ok
train	wl-tile-v1-04021	wl-neg-neg-es-pba-17603	neg-es-pba-17603	0	hard_negative	train	ES	Mámoa do Chan de Albariza 1	Outes	Santo Ourente de Entíns (Santo Ourente)		megalithic_mound	0.41502398	0.07369296	4.20877219	0.00000000	0.00000000	0.42845094	0.10063497	0.07099937	0.25127304	0.20716311	0.27781838	0.27599052	0.25591376	1.07845124	0.99342064	0.07012248	0.07749148	0.07235976	1.07091955	0.41905525	0.43427420	0.40404463	0.01501063	0.01390642	0.50000000	0.67227585	0.11111111	20.00000000	12.34124756	11.25504208	11.37619877	0.98934998	0.84412467	0.98572254	0.85635119	0.78893983	0.31417245	0.47476739	0.18847016	0.21335296	0.88337257	0.22222222	0.54161980	0.44951660	-0.35014344	-0.45256577	0.44951660		ok
train	wl-tile-v1-04022	wl-neg-neg-es-pba-17604	neg-es-pba-17604	0	hard_negative	train	ES	Mámoa do Chan de Albariza 2	Outes	Santo Ourente de Entíns (Santo Ourente)		megalithic_mound	0.41224658	0.07331789	4.18472526	0.00000000	0.00000000	0.42521903	0.09712680	0.07031285	0.25209782	0.20703201	0.25850970	0.25932518	0.26711905	0.97082247	1.00315455	0.06852502	0.07359461	0.07567000	0.97257316	0.41512865	0.43141612	0.41175255	0.00337610	0.00454944	0.44444444	0.67327573	0.07142857	20.00000000	11.96456909	10.19913769	11.55835724	0.88240374	0.87796998	1.08608580	0.80837995	0.76550800	0.66138929	0.10411870	0.20595500	0.21844935	0.94280434	0.19444444	0.56908549	0.17173212	-0.51018524	-0.44758693	0.17173212		ok
train	wl-tile-v1-08135	wl-neg-neg-es-pba-63250	neg-es-pba-63250	0	hard_negative	train	ES	Mámoa do Chan de Aradelas 1	Covelo	Barcia de Mera (San Martiño)		megalithic_mound	0.43567502	0.08780510	4.51268080	0.00000000	0.00000000	0.44494072	0.07487915	0.08830231	0.26703894	0.20470165	0.21696976	0.25050205	0.27071068	0.92534972	1.15454823	0.05319227	0.08596250	0.08526827	1.00814163	0.40195793	0.43599418	0.44061655	-0.03865862	-0.04295927	0.27777778	0.80648160	0.12500000	20.00000000	5.31433105	16.46742249	19.71463013	0.83528945	1.84538591	1.85639119	0.99407168	0.16722178	-0.09876184	0.26598363	0.30916202	0.31219360	0.99028942	0.27777778	0.55914471	-0.17731906	-0.12848058	0.90577572	0.90577572		ok
train	wl-tile-v1-08136	wl-neg-neg-es-pba-63251	neg-es-pba-63251	0	hard_negative	train	ES	Mámoa do Chan de Aradelas 2	Covelo	O Piñeiro (San Xoán)		megalithic_mound	0.43074748	0.08732802	4.50767911	0.00000000	0.00000000	0.43966207	0.07317485	0.08803204	0.25430450	0.19813098	0.22927974	0.24556908	0.24828574	0.98905833	1.07104569	0.07659463	0.07876277	0.08273680	0.95196783	0.43183929	0.41662762	0.44570789	-0.01386860	-0.01455683	0.41666667	0.77490489	0.12500000	20.00000000	3.41229248	13.66730118	18.11815453	0.75434290	1.18586993	2.16286874	0.54828567	0.42746100	0.44654664	-0.01908565	0.25553942	0.31884241	0.80145993	0.11111111	0.60319855	-0.62451751	-1.37783093	-0.07655407	-0.07655407		ok
train	wl-tile-v1-03885	wl-neg-neg-es-pba-14678	neg-es-pba-14678	0	hard_negative	train	ES	Mámoa do Chan de Outeiro	Negreira	Aro (San Vicenzo)		megalithic_mound	0.38931024	0.06717778	4.04913706	0.00000000	0.00000000	0.40165007	0.09385511	0.06773522	0.20046531	0.17271619	0.20913804	0.18838115	0.19628996	0.95970855	0.90075031	0.06277338	0.05451737	0.06556092	0.83155282	0.39942014	0.38457134	0.38529381	0.01412633	0.01550204	0.47222222	0.74225110	0.14285714	20.00000000	0.38867188	2.43519831	3.48517609	0.69873035	0.50723523	0.61361051	0.82664039	0.14997461	0.10585739	0.04411722	0.29420421	0.33546507	0.87700398	0.22222222	0.64528262	-0.75663394	-0.79564148	-0.62069894	-0.62069894		ok
train	wl-tile-v1-04833	wl-neg-neg-es-pba-25625	neg-es-pba-25625	0	hard_negative	train	ES	Mámoa do Chan do Atallo	Vimianzo	Carnés (San Cristovo)		megalithic_mound	0.37280333	0.12037832	4.88055360	0.00000000	0.00000000	0.39103287	0.09149998	0.11962012	0.27985704	0.20165774	0.31143624	0.33871230	0.27100840	1.24982215	1.08758155	0.08048351	0.08717533	0.13084206	0.66626383	0.30298185	0.33943263	0.39320087	-0.09021902	-0.08862665	0.69444444	0.83382058	1.00000000	20.00000000	5.66047668	11.14956284	12.86897755	0.86639073	1.18451977	1.11015952	1.06698159	-0.31646082	0.49640027	-0.81286108	0.33986354	0.33799458	1.00552957	0.36111111	0.57585834	-0.37479912	0.14471220	0.50463926	0.50463926		ok
train	wl-tile-v1-04834	wl-neg-neg-es-pba-25626	neg-es-pba-25626	0	hard_negative	train	ES	Mámoa do Chan do Cabral 1	Vimianzo	Baíñas (Santo Antoíño)		megalithic_mound	0.38693631	0.10385082	4.65197817	0.00000000	0.00000000	0.40626779	0.11677890	0.10130985	0.24059823	0.19124582	0.17055362	0.20887725	0.25447598	0.82081322	1.22470133	0.06601025	0.10068388	0.09540788	1.05529944	0.36908329	0.41628018	0.36738315	0.00170013	-0.00031728	0.19444444	0.67624874	0.06250000	20.00000000	3.64788818	2.97535896	4.66870832	0.63729810	0.48646691	0.73468369	0.66214470	0.22993222	0.02927349	0.20065873	0.26277691	0.32726049	0.80295946	0.22222222	0.53563959	-0.56772212	-1.23110187	-0.72394728	-0.56772212		ok
