dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
train	wl-tile-v1-08400	wl-neg-neg-es-pba-66146	neg-es-pba-66146	0	hard_negative	train	ES	Mámoa das Chans do Tetón 2/Mámoa da Raxada 2	Gondomar	Couso (San Cristovo)		megalithic_mound	0.01870905	0.02145293	0.02008099	0.00040136	0.01953222	8503	8366	8451	8445	8470	6474
train	wl-tile-v1-08401	wl-neg-neg-es-pba-66147	neg-es-pba-66147	0	hard_negative	train	ES	Mámoa das Chans do Tetón 3	Gondomar	Couso (San Cristovo)		megalithic_mound	0.03211314	0.03922550	0.03566932	0.00125965	0.03424685	8195	7874	8064	8054	8135	3731
train	wl-tile-v1-09381	wl-neg-neg-es-pba-71986	neg-es-pba-71986	0	hard_negative	train	ES	Mámoa das Chans do Tetón 4	Tui	Malvas (Santiago)		megalithic_mound	0.01788300	0.01804824	0.01796562	0.00032276	0.01793257	8513	8434	8486	8480	8506	7765
train	wl-tile-v1-09382	wl-neg-neg-es-pba-71987	neg-es-pba-71987	0	hard_negative	train	ES	Mámoa das Chans do Tetón 5	Tui	Malvas (Santiago)		megalithic_mound	0.01633996	0.01750912	0.01692454	0.00028610	0.01669071	8539	8446	8504	8497	8527	6587
train	wl-tile-v1-09383	wl-neg-neg-es-pba-71988	neg-es-pba-71988	0	hard_negative	train	ES	Mámoa das Chans do Tetón 6	Tui	Malvas (Santiago)		megalithic_mound	0.01894910	0.02121756	0.02008333	0.00040205	0.01962964	8495	8373	8450	8444	8468	6184
train	wl-tile-v1-09384	wl-neg-neg-es-pba-71989	neg-es-pba-71989	0	hard_negative	train	ES	Mámoa das Chans do Tetón 7	Tui	Malvas (Santiago)		megalithic_mound	0.00916599	0.01025226	0.00970913	0.00009397	0.00949187	8623	8574	8608	8607	8619	7067
train	wl-tile-v1-09385	wl-neg-neg-es-pba-71990	neg-es-pba-71990	0	hard_negative	train	ES	Mámoa das Chans do Tetón 8	Tui	Malvas (Santiago)		megalithic_mound	0.00947101	0.00985283	0.00966192	0.00009332	0.00958556	8620	8580	8609	8608	8618	6835
train	wl-tile-v1-09386	wl-neg-neg-es-pba-71991	neg-es-pba-71991	0	hard_negative	train	ES	Mámoa das Chans do Tetón 9	Tui	Malvas (Santiago)		megalithic_mound	0.02502650	0.02745990	0.02624320	0.00068723	0.02575652	8371	8197	8321	8315	8344	6919
train	wl-tile-v1-03553	wl-neg-neg-es-pba-11443	neg-es-pba-11443	0	hard_negative	train	ES	Mámoa das Chapozas	Frades	Gafoi (Santa Mariña)		megalithic_mound	0.14759476	0.08957811	0.11858643	0.01322126	0.13018976	5587	6628	6122	6153	5912	6716
train	wl-tile-v1-05225	wl-neg-neg-es-pba-29961	neg-es-pba-29961	0	hard_negative	train	ES	Mámoa das Chouselas	Castroverde	Barredo (San Xoán)		megalithic_mound	0.57586327	0.64706048	0.61146187	0.37261836	0.59722243	2102	2084	2089	2081	2093	2804
train	wl-tile-v1-08780	wl-neg-neg-es-pba-69279	neg-es-pba-69279	0	hard_negative	train	ES	Mámoa das Cháns	Nigrán	Camos (Santa Baia)		megalithic_mound	0.03383268	0.03722432	0.03552850	0.00125940	0.03485017	8157	7934	8068	8055	8117	7260
train	wl-tile-v1-09367	wl-neg-neg-es-pba-71704	neg-es-pba-71704	0	hard_negative	train	ES	Mámoa das Cháns	Tomiño	Barrantes (San Vicente)		megalithic_mound	0.06164087	0.06419019	0.06291553	0.00395674	0.06240567	7434	7200	7365	7338	7391	3781
train	wl-tile-v1-04602	wl-neg-neg-es-pba-24394	neg-es-pba-24394	0	hard_negative	train	ES	Mámoa das Cháns de Merelle 1	Trazo	Xavestre (San Cristovo)		megalithic_mound	0.10594068	0.08434482	0.09514275	0.00893555	0.09946192	6394	6756	6632	6614	6559	7605
train	wl-tile-v1-04603	wl-neg-neg-es-pba-24395	neg-es-pba-24395	0	hard_negative	train	ES	Mámoa das Cháns de Merelle 2	Trazo	Xavestre (San Cristovo)		megalithic_mound	0.15013192	0.13104534	0.14058863	0.01967409	0.14440595	5529	5832	5722	5687	5661	6775
train	wl-tile-v1-04604	wl-neg-neg-es-pba-24396	neg-es-pba-24396	0	hard_negative	train	ES	Mámoa das Cháns de Merelle 3	Trazo	Xavestre (San Cristovo)		megalithic_mound	0.23813608	0.22352722	0.23083165	0.05322990	0.23375342	4317	4557	4458	4424	4407	5542
train	wl-tile-v1-04605	wl-neg-neg-es-pba-24397	neg-es-pba-24397	0	hard_negative	train	ES	Mámoa das Cháns de Merelle 4	Trazo	Xavestre (San Cristovo)		megalithic_mound	0.23191481	0.22312932	0.22752206	0.05174699	0.22927916	4398	4561	4506	4455	4456	5623
train	wl-tile-v1-07267	wl-neg-neg-es-pba-55933	neg-es-pba-55933	0	hard_negative	train	ES	Mámoa das Cubelas 1	Piñor	A Corna (Santa María do Desterro)		megalithic_mound	0.08969202	0.06718419	0.07843811	0.00602589	0.08293967	6751	7135	7017	7005	6924	4201
train	wl-tile-v1-07268	wl-neg-neg-es-pba-55934	neg-es-pba-55934	0	hard_negative	train	ES	Mámoa das Cubelas 2	Piñor	A Corna (Santa María do Desterro)		megalithic_mound	0.12942840	0.11044503	0.11993672	0.01429472	0.12373339	5900	6210	6094	6069	6040	5684
train	wl-tile-v1-07269	wl-neg-neg-es-pba-55994	neg-es-pba-55994	0	hard_negative	train	ES	Mámoa das Cubelas 3	Piñor	A Corna (Santa María do Desterro)		megalithic_mound	0.15315161	0.13145402	0.14230281	0.02013239	0.14664233	5468	5818	5699	5667	5630	6715
train	wl-tile-v1-07270	wl-neg-neg-es-pba-55995	neg-es-pba-55995	0	hard_negative	train	ES	Mámoa das Cubelas 4	Piñor	A Corna (Santa María do Desterro)		megalithic_mound	0.14138195	0.11005344	0.12571769	0.01555957	0.13198340	5704	6216	5995	5977	5878	6965
train	wl-tile-v1-07572	wl-neg-neg-es-pba-65841	neg-es-pba-65841	0	hard_negative	train	ES	Mámoa das Encrucilladas 1	Agolada	Brántega (San Lourenzo)		megalithic_mound	0.01665455	0.01747879	0.01706667	0.00029110	0.01690182	8532	8448	8501	8494	8525	8537
train	wl-tile-v1-07573	wl-neg-neg-es-pba-65842	neg-es-pba-65842	0	hard_negative	train	ES	Mámoa das Encrucilladas 2	Agolada	Brántega (San Lourenzo)		megalithic_mound	0.02062963	0.01799152	0.01931058	0.00037116	0.01983820	8460	8436	8460	8456	8466	8500
train	wl-tile-v1-07574	wl-neg-neg-es-pba-65843	neg-es-pba-65843	0	hard_negative	train	ES	Mámoa das Encrucilladas 3	Agolada	Brántega (San Lourenzo)		megalithic_mound	0.22714956	0.28436473	0.25575715	0.06459332	0.24431411	4451	3989	4181	4153	4290	4691
train	wl-tile-v1-05226	wl-neg-neg-es-pba-29962	neg-es-pba-29962	0	hard_negative	train	ES	Mámoa das Fientosas 1	Castroverde	Serés (San Pedro)		megalithic_mound	0.23227302	0.20183939	0.21705620	0.04688184	0.22314293	4391	4809	4624	4584	4538	5618
train	wl-tile-v1-04090	wl-neg-neg-es-pba-18276	neg-es-pba-18276	0	hard_negative	train	ES	Mámoa das Gándaras 1	Ponteceso	Niñóns (San Xoán)		megalithic_mound	0.24507508	0.22397431	0.23452469	0.05489052	0.23874485	4233	4550	4423	4391	4353	5393
train	wl-tile-v1-04091	wl-neg-neg-es-pba-18277	neg-es-pba-18277	0	hard_negative	train	ES	Mámoa das Gándaras 2	Ponteceso	Niñóns (San Xoán)		megalithic_mound	0.21443604	0.20393552	0.20918578	0.04373112	0.21128588	4613	4782	4734	4690	4680	5860
train	wl-tile-v1-05575	wl-neg-neg-es-pba-30709	neg-es-pba-30709	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 1	Friol	Xiá (Santa María)		megalithic_mound	0.04004208	0.03608302	0.03806255	0.00144484	0.03885436	8002	7959	8018	7994	8015	7635
train	wl-tile-v1-05486	wl-neg-neg-es-pba-30471	neg-es-pba-30471	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 2	Friol	Carballo (San Xiao)		megalithic_mound	0.09209880	0.09311011	0.09260446	0.00857533	0.09240219	6696	6548	6684	6646	6702	6112
train	wl-tile-v1-05487	wl-neg-neg-es-pba-30472	neg-es-pba-30472	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 3	Friol	Carballo (San Xiao)		megalithic_mound	0.04850019	0.04590180	0.04720100	0.00222625	0.04772067	7786	7707	7790	7767	7797	7691
train	wl-tile-v1-05488	wl-neg-neg-es-pba-30473	neg-es-pba-30473	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 4	Friol	Xiá (Santa María)		megalithic_mound	0.02933515	0.02472376	0.02702945	0.00072528	0.02795173	8274	8268	8303	8293	8295	7983
train	wl-tile-v1-05489	wl-neg-neg-es-pba-30474	neg-es-pba-30474	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 5	Friol	Carballo (San Xiao)		megalithic_mound	0.08573839	0.09237486	0.08905662	0.00792007	0.08772933	6860	6561	6775	6741	6828	7196
train	wl-tile-v1-05490	wl-neg-neg-es-pba-30475	neg-es-pba-30475	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 6	Friol	Xiá (Santa María)		megalithic_mound	0.09607827	0.09691417	0.09649622	0.00931135	0.09632904	6605	6493	6606	6568	6627	6398
train	wl-tile-v1-05491	wl-neg-neg-es-pba-30476	neg-es-pba-30476	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 7	Friol	Xiá (Santa María)		megalithic_mound	0.10777228	0.10205195	0.10491212	0.01099837	0.10605618	6362	6387	6422	6377	6408	7413
train	wl-tile-v1-05492	wl-neg-neg-es-pba-30477	neg-es-pba-30477	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 8	Friol	Carballo (San Xiao)		megalithic_mound	0.01948523	0.01539440	0.01743982	0.00029996	0.01825798	8479	8482	8495	8490	8502	7829
train	wl-tile-v1-05493	wl-neg-neg-es-pba-30478	neg-es-pba-30478	0	hard_negative	train	ES	Mámoa das Gándaras de Relucín 9	Friol	Carballo (San Xiao)		megalithic_mound	0.03038514	0.02470860	0.02754687	0.00075077	0.02868218	8242	8270	8290	8278	8276	8404
train	wl-tile-v1-06507	wl-neg-neg-es-pba-43290	neg-es-pba-43290	0	hard_negative	train	ES	Mámoa das Lagas 1	Vilalba	Ladra (San Salvador)		megalithic_mound	0.28086888	0.27155588	0.27621238	0.07627160	0.27807498	3849	4111	3969	3939	3931	5040
train	wl-tile-v1-06508	wl-neg-neg-es-pba-43291	neg-es-pba-43291	0	hard_negative	train	ES	Mámoa das Lagas 2	Vilalba	Ladra (San Salvador)		megalithic_mound	0.22684798	0.19658926	0.21171862	0.04459588	0.21777036	4455	4869	4701	4657	4613	5692
train	wl-tile-v1-06509	wl-neg-neg-es-pba-43292	neg-es-pba-43292	0	hard_negative	train	ES	Mámoa das Lagas 3	Vilalba	Ladra (San Salvador)		megalithic_mound	0.19714626	0.17718823	0.18716724	0.03493200	0.19115885	4845	5121	5038	5005	4968	6091
train	wl-tile-v1-06510	wl-neg-neg-es-pba-43293	neg-es-pba-43293	0	hard_negative	train	ES	Mámoa das Lagas 4	Vilalba	Ladra (San Salvador)		megalithic_mound	0.20869420	0.18716272	0.19792846	0.03905978	0.20223476	4681	5014	4891	4854	4815	5936
train	wl-tile-v1-06511	wl-neg-neg-es-pba-43294	neg-es-pba-43294	0	hard_negative	train	ES	Mámoa das Lagas 5	Vilalba	Ladra (San Salvador)		megalithic_mound	0.27025170	0.26088787	0.26556978	0.07050539	0.26744255	3964	4208	4078	4042	4026	5172
train	wl-tile-v1-07993	wl-neg-neg-es-pba-78918	neg-es-pba-78918	0	hard_negative	train	ES	Mámoa das Lagoas	Cerdedo-Cotobade	Rebordelo (San Martiño)		megalithic_mound	0.05104935	0.06971729	0.06038332	0.00355902	0.05664973	7717	7085	7425	7409	7551	7566
train	wl-tile-v1-03328	wl-neg-neg-es-pba-6394	neg-es-pba-6394	0	hard_negative	train	ES	Mámoa das Lamas 1	Cedeira	Régoa (Santa María)		megalithic_mound	0.10029891	0.08034673	0.09032282	0.00805869	0.09431326	6513	6839	6735	6718	6661	6485
train	wl-tile-v1-06988	wl-neg-neg-es-pba-47437	neg-es-pba-47437	0	hard_negative	train	ES	Mámoa das Lamas 1	Calvos de Randín	Lobás (San Vicente)		megalithic_mound	0.02179728	0.01336637	0.01758183	0.00029135	0.01926801	8438	8516	8490	8493	8476	8354
train	wl-tile-v1-03329	wl-neg-neg-es-pba-6395	neg-es-pba-6395	0	hard_negative	train	ES	Mámoa das Lamas 2	Cedeira	Régoa (Santa María)		megalithic_mound	0.12685068	0.07058449	0.09871758	0.00895369	0.10997082	5960	7067	6561	6612	6326	7049
train	wl-tile-v1-06989	wl-neg-neg-es-pba-47438	neg-es-pba-47438	0	hard_negative	train	ES	Mámoa das Lamas 2	Calvos de Randín	Lobás (San Vicente)		megalithic_mound	0.03277672	0.01757178	0.02517425	0.00057595	0.02821524	8179	8445	8346	8363	8288	8573
train	wl-tile-v1-03330	wl-neg-neg-es-pba-6424	neg-es-pba-6424	0	hard_negative	train	ES	Mámoa das Lamas 3	Cedeira	Régoa (Santa María)		megalithic_mound	0.32605543	0.26438589	0.29522066	0.08620445	0.30755457	3484	4179	3819	3795	3677	4595
train	wl-tile-v1-05494	wl-neg-neg-es-pba-30479	neg-es-pba-30479	0	hard_negative	train	ES	Mámoa das Lamelas 1	Friol	Ousá (San Xiao)		megalithic_mound	0.14930435	0.13791459	0.14360947	0.02059125	0.14588742	5556	5715	5675	5640	5641	6801
train	wl-tile-v1-05495	wl-neg-neg-es-pba-30480	neg-es-pba-30480	0	hard_negative	train	ES	Mámoa das Lamelas 2	Friol	Ousá (San Xiao)		megalithic_mound	0.18121294	0.17727111	0.17924203	0.03212382	0.18003039	5072	5120	5154	5117	5136	6322
train	wl-tile-v1-05496	wl-neg-neg-es-pba-30481	neg-es-pba-30481	0	hard_negative	train	ES	Mámoa das Lamelas 3	Friol	Ousá (San Xiao)		megalithic_mound	0.49836539	0.51446928	0.50641734	0.25639368	0.50319656	2463	2653	2548	2531	2517	3278
train	wl-tile-v1-05509	wl-neg-neg-es-pba-30511	neg-es-pba-30511	0	hard_negative	train	ES	Mámoa das Lamelas 4	Friol	Ousá (San Xiao)		megalithic_mound	0.16005624	0.17708524	0.16857074	0.02834360	0.16516494	5367	5122	5303	5266	5342	6614
train	wl-tile-v1-08159	wl-neg-neg-es-pba-64820	neg-es-pba-64820	0	hard_negative	train	ES	Mámoa das Lamiñas	Cuntis	Piñeiro (San Mamede)		megalithic_mound	0.04073623	0.05082732	0.04578177	0.00207051	0.04376356	7987	7571	7819	7805	7900	8355
train	wl-tile-v1-04951	wl-neg-neg-es-pba-27210	neg-es-pba-27210	0	hard_negative	train	ES	Mámoa das Landeiras	Zas	Lamas (Santa María)		megalithic_mound	0.05941074	0.04253039	0.05097056	0.00252676	0.05434663	7497	7792	7680	7677	7611	7621
train	wl-tile-v1-04952	wl-neg-neg-es-pba-27211	neg-es-pba-27211	0	hard_negative	train	ES	Mámoa das Laxas	Zas	Muíño (San Tirso)		megalithic_mound	0.04465945	0.03016700	0.03741323	0.00134724	0.04031172	7888	8118	8029	8030	7986	6881
train	wl-tile-v1-04317	wl-neg-neg-es-pba-22708	neg-es-pba-22708	0	hard_negative	train	ES	Mámoa das Laxas 1	Santiago de Compostela	Fecha (San Xoán)		megalithic_mound	0.10331522	0.06884601	0.08608061	0.00711284	0.09297446	6451	7105	6839	6841	6687	7648
train	wl-tile-v1-06855	wl-neg-neg-es-pba-44987	neg-es-pba-44987	0	hard_negative	train	ES	Mámoa das Laxas 1	Bande	Carpazás (San Pedro)		megalithic_mound	0.06977102	0.06837438	0.06907270	0.00477055	0.06935203	7232	7112	7225	7204	7239	7813
train	wl-tile-v1-04318	wl-neg-neg-es-pba-22709	neg-es-pba-22709	0	hard_negative	train	ES	Mámoa das Laxas 2	Santiago de Compostela	Fecha (San Xoán)		megalithic_mound	0.06335072	0.04871633	0.05603352	0.00308621	0.05896040	7390	7631	7544	7535	7492	6964
train	wl-tile-v1-06856	wl-neg-neg-es-pba-44988	neg-es-pba-44988	0	hard_negative	train	ES	Mámoa das Laxas 2	Bande	Carpazás (San Pedro)		megalithic_mound	0.04508356	0.04436120	0.04472238	0.00199996	0.04486685	7872	7743	7849	7825	7868	6637
train	wl-tile-v1-04319	wl-neg-neg-es-pba-22731	neg-es-pba-22731	0	hard_negative	train	ES	Mámoa das Laxas 3	Santiago de Compostela	Fecha (San Xoán)		megalithic_mound	0.08617135	0.06191680	0.07404408	0.00533545	0.07889499	6845	7279	7101	7094	7020	7942
train	wl-tile-v1-02904	wl-neg-neg-es-pba-860	neg-es-pba-860	0	hard_negative	train	ES	Mámoa das Madorras 1	Ames	Ameixenda (Santa María)		megalithic_mound	0.19745540	0.21045386	0.20395463	0.04155525	0.20135494	4841	4702	4809	4760	4824	6085
train	wl-tile-v1-02905	wl-neg-neg-es-pba-861	neg-es-pba-861	0	hard_negative	train	ES	Mámoa das Madorras 2	Ames	Ameixenda (Santa María)		megalithic_mound	0.13010680	0.11882812	0.12446746	0.01546035	0.12672320	5888	6041	6016	5982	5981	7154
train	wl-tile-v1-02906	wl-neg-neg-es-pba-862	neg-es-pba-862	0	hard_negative	train	ES	Mámoa das Madorras 3	Ames	Ameixenda (Santa María)		megalithic_mound	0.04998683	0.03798348	0.04398515	0.00189867	0.04638582	7743	7911	7867	7862	7826	8427
train	wl-tile-v1-02907	wl-neg-neg-es-pba-863	neg-es-pba-863	0	hard_negative	train	ES	Mámoa das Madorras 4	Ames	Ameixenda (Santa María)		megalithic_mound	0.07694928	0.06922973	0.07308951	0.00532718	0.07463342	7047	7097	7124	7097	7109	7752
train	wl-tile-v1-04953	wl-neg-neg-es-pba-27240	neg-es-pba-27240	0	hard_negative	train	ES	Mámoa das Madoñas 1	Zas	Muíño (San Tirso)		megalithic_mound	0.15995028	0.10179716	0.13087372	0.01628248	0.14250434	5371	6390	5898	5925	5696	6619
train	wl-tile-v1-04954	wl-neg-neg-es-pba-27241	neg-es-pba-27241	0	hard_negative	train	ES	Mámoa das Madoñas 2	Zas	Muíño (San Tirso)		megalithic_mound	0.21644267	0.14126473	0.17885370	0.03057571	0.19388929	4584	5661	5158	5172	4933	5831
train	wl-tile-v1-07190	wl-neg-neg-es-pba-50155	neg-es-pba-50155	0	hard_negative	train	ES	Mámoa das Mamas 1	O Irixo	San Cosmede de Cusanca (San Cosmede)		megalithic_mound	0.40069828	0.38654059	0.39361943	0.15488615	0.39645097	2993	3303	3163	3135	3095	3546
train	wl-tile-v1-07377	wl-neg-neg-es-pba-56579	neg-es-pba-56579	0	hard_negative	train	ES	Mámoa das Mamas 1	San Xoán de Río	Vilardá (Santa María)		megalithic_mound	0.16378587	0.13130761	0.14754674	0.02150633	0.15404239	5318	5823	5612	5578	5502	4528
train	wl-tile-v1-07191	wl-neg-neg-es-pba-50156	neg-es-pba-50156	0	hard_negative	train	ES	Mámoa das Mamas 2	O Irixo	San Cosmede de Cusanca (San Cosmede)		megalithic_mound	0.10477163	0.08681472	0.09579318	0.00909572	0.09938456	6419	6694	6615	6597	6565	6043
train	wl-tile-v1-07378	wl-neg-neg-es-pba-56580	neg-es-pba-56580	0	hard_negative	train	ES	Mámoa das Mamas 2	San Xoán de Río	Vilardá (Santa María)		megalithic_mound	0.21903892	0.18380651	0.20142271	0.04026078	0.20846920	4552	5041	4843	4808	4715	2095
train	wl-tile-v1-07192	wl-neg-neg-es-pba-50178	neg-es-pba-50178	0	hard_negative	train	ES	Mámoa das Mamas 3	O Irixo	San Cosmede de Cusanca (San Cosmede)		megalithic_mound	0.12777187	0.11224618	0.12000903	0.01434190	0.12311416	5939	6165	6090	6062	6057	6380
train	wl-tile-v1-07193	wl-neg-neg-es-pba-50179	neg-es-pba-50179	0	hard_negative	train	ES	Mámoa das Mamas 4	O Irixo	San Cosmede de Cusanca (San Cosmede)		megalithic_mound	0.07368886	0.06093071	0.06730978	0.00448991	0.06986141	7133	7302	7258	7242	7225	7608
train	wl-tile-v1-07194	wl-neg-neg-es-pba-50180	neg-es-pba-50180	0	hard_negative	train	ES	Mámoa das Mamas 5	O Irixo	San Cosmede de Cusanca (San Cosmede)		megalithic_mound	0.05802466	0.04395411	0.05098938	0.00255042	0.05380349	7538	7754	7679	7668	7627	7795
train	wl-tile-v1-09193	wl-neg-neg-es-pba-71116	neg-es-pba-71116	0	hard_negative	train	ES	Mámoa das Mamelas	Sanxenxo	Adina (Santa María)		megalithic_mound	0.12053852	0.14505810	0.13279831	0.01748509	0.12789439	6083	5594	5865	5834	5955	2783
train	wl-tile-v1-07384	wl-neg-neg-es-pba-58301	neg-es-pba-58301	0	hard_negative	train	ES	Mámoa das Mamuelas	Sarreaus	O Freixo (Santiago)		megalithic_mound	0.08005594	0.07499546	0.07752570	0.00600383	0.07853780	6982	6959	7035	7009	7026	6127
train	wl-tile-v1-08234	wl-neg-neg-es-pba-64606	neg-es-pba-64606	0	hard_negative	train	ES	Mámoa das Mamuíñas 1	Dozón	Bidueiros (Santa María)		megalithic_mound	0.05991899	0.03924664	0.04958281	0.00235162	0.05371728	7482	7873	7721	7731	7634	8132
train	wl-tile-v1-08235	wl-neg-neg-es-pba-64607	neg-es-pba-64607	0	hard_negative	train	ES	Mámoa das Mamuíñas 2	Dozón	Bidueiros (Santa María)		megalithic_mound	0.08167879	0.06081551	0.07124715	0.00496734	0.07541981	6942	7304	7164	7163	7097	7915
train	wl-tile-v1-08236	wl-neg-neg-es-pba-64608	neg-es-pba-64608	0	hard_negative	train	ES	Mámoa das Mamuíñas 3	Dozón	Bidueiros (Santa María)		megalithic_mound	0.11011477	0.08993494	0.10002485	0.00990316	0.10406082	6317	6618	6524	6497	6448	7541
train	wl-tile-v1-08237	wl-neg-neg-es-pba-64609	neg-es-pba-64609	0	hard_negative	train	ES	Mámoa das Mamuíñas 4	Dozón	Bidueiros (Santa María)		megalithic_mound	0.26512816	0.26941092	0.26726954	0.07142842	0.26641299	4015	4130	4063	4027	4031	4068
train	wl-tile-v1-03728	wl-neg-neg-es-pba-13608	neg-es-pba-13608	0	hard_negative	train	ES	Mámoa das Medorras 1	Mesía	Xanceda (San Salvador)		megalithic_mound	0.53079405	0.35237610	0.44158508	0.18703914	0.47726867	2300	3502	2864	2887	2634	3071
train	wl-tile-v1-05510	wl-neg-neg-es-pba-30512	neg-es-pba-30512	0	hard_negative	train	ES	Mámoa das Medorras 1	Friol	Seoane da Pregación (San Xoán)		megalithic_mound	0.20819872	0.16113805	0.18466839	0.03354874	0.19408052	4690	5335	5077	5061	4927	5945
train	wl-tile-v1-03729	wl-neg-neg-es-pba-13609	neg-es-pba-13609	0	hard_negative	train	ES	Mámoa das Medorras 2	Mesía	Xanceda (San Salvador)		megalithic_mound	0.41806193	0.26672967	0.34239580	0.11150952	0.37266225	2899	4159	3478	3501	3229	3826
train	wl-tile-v1-05511	wl-neg-neg-es-pba-30513	neg-es-pba-30513	0	hard_negative	train	ES	Mámoa das Medorras 2	Friol	Seoane da Pregación (San Xoán)		megalithic_mound	0.24509106	0.20565628	0.22537367	0.05040452	0.23326063	4232	4756	4533	4498	4416	5463
train	wl-tile-v1-05512	wl-neg-neg-es-pba-30514	neg-es-pba-30514	0	hard_negative	train	ES	Mámoa das Medorras 3	Friol	Seoane da Pregación (San Xoán)		megalithic_mound	0.28409615	0.19621234	0.24015425	0.05574317	0.25773101	3822	4876	4355	4368	4135	5005
train	wl-tile-v1-05513	wl-neg-neg-es-pba-30515	neg-es-pba-30515	0	hard_negative	train	ES	Mámoa das Medorras 4	Friol	Seoane da Pregación (San Xoán)		megalithic_mound	0.27205043	0.18134756	0.22669899	0.04933568	0.24483957	3938	5072	4517	4534	4280	5144
train	wl-tile-v1-05514	wl-neg-neg-es-pba-30516	neg-es-pba-30516	0	hard_negative	train	ES	Mámoa das Medorras 5	Friol	Seoane da Pregación (San Xoán)		megalithic_mound	0.23815919	0.13291832	0.18553875	0.03165572	0.20658693	4316	5795	5067	5135	4742	5540
train	wl-tile-v1-05515	wl-neg-neg-es-pba-30517	neg-es-pba-30517	0	hard_negative	train	ES	Mámoa das Medorras 6	Friol	Seoane da Pregación (San Xoán)		megalithic_mound	0.19014147	0.11087748	0.15050947	0.02108241	0.16636227	4949	6194	5566	5609	5325	6196
train	wl-tile-v1-05516	wl-neg-neg-es-pba-30518	neg-es-pba-30518	0	hard_negative	train	ES	Mámoa das Medorras 7	Friol	Seoane da Pregación (San Xoán)		megalithic_mound	0.24546176	0.18914402	0.21730289	0.04642762	0.22856644	4227	4985	4621	4598	4467	5456
