bank_id	review_seed_id	control_set_id	review_role	country	province_or_district	municipality	name	typology	morphology_proxy	negative_type	review_priority	auto_review_status	auto_decision	training_use	proposed_radius_m	source	source_record_id	source_code
pos-pt-dgpc-108615	review-pos-0799		positive	PT	Vila Real	Chaves	Castro/São Sebastião	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108615	429
pos-es-pba-9621	review-pos-0801	control-v1-0037	positive	ES	A Coruña	Dumbría	Castro de Castromar		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	9621	GA15034039
pos-es-pba-111	review-pos-0803		positive	ES	A Coruña	Abegondo	Castro do Encoro	Asentamento fortificado/defensivo	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	111	GA15001051
pos-es-pba-31432	review-pos-0809		positive	ES	Lugo	Lugo	Castro da Casilla/O Castro	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31432	GA27028145
pos-es-pba-37125	review-pos-0810		positive	ES	Lugo	O Páramo	A Croa de San Martiño/Croa do Castro		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	37125	GA27043004
pos-es-pba-52397	review-pos-0819		positive	ES	Ourense	Monterrei	O Castro de Guimarei		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	52397	GA32050030
pos-es-pba-74545	review-pos-0822		positive	ES	Pontevedra	Vigo	Necrópole de Santa María de Castrelos	Necrópole	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	74545	GA36057014
pos-pt-dgpc-107087	review-pos-0826		positive	PT	Braga	Guimarães	Eira do Castro	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107087	6950
pos-pt-dgpc-107361	review-pos-0827	control-v1-0091	positive	PT	Bragança	Miranda do Douro	Casa do Quinteiro/Castro de Cércio	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107361	2195
pos-pt-dgpc-106433	review-pos-0829		positive	PT	Porto	Vila do Conde	Castro Boi	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106433	3634
pos-pt-dgpc-109291	review-pos-0830		positive	PT	Viana do Castelo	Ponte de Lima	Castro do Calvário	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109291	17932
pos-pt-dgpc-110177	review-pos-0831		positive	PT	Vila Real	Chaves	Muro/Castro da Pastoria	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	110177	2743
pos-es-pba-9183	review-pos-0833	control-v1-0038	positive	ES	A Coruña	Ferrol	Castro de Marmancón/Castro de Papoi		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	9183	GA15036003
pos-es-pba-114	review-pos-0835		positive	ES	A Coruña	Abegondo	Chan do Castro	Asentamento fortificado/defensivo	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	114	GA15001016
pos-es-pba-31541	review-pos-0841		positive	ES	Lugo	Lugo	Castro de Gomaros	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31541	GA27028035
pos-es-pba-43237	review-pos-0842		positive	ES	Lugo	O Vicedo	Punta do Castro		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	43237	GA27064002
pos-es-pba-46132	review-pos-0851		positive	ES	Ourense	O Barco de Valdeorras	Castro das Torres Villabril		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	46132	GA32009015
pos-es-pba-75699	review-pos-0854		positive	ES	Pontevedra	Vilagarcía de Arousa	Casa Santa Mariña na avenida Rosalía Castro 78		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	75699	-
pos-pt-dgpc-107764	review-pos-0858	control-v1-0084	positive	PT	Braga	Póvoa de Lanhoso	Castro de Brunhais	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107764	37448
pos-pt-dgpc-107480	review-pos-0859		positive	PT	Bragança	Miranda do Douro	Castro de Aldeia Nova/ São João das Arribas	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107480	224
pos-pt-dgpc-112561	review-pos-0861		positive	PT	Porto	Vila do Conde	Vila do Conde - Convento de Santa Clara / Castro de São João	Convento	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112561	40369
pos-pt-dgpc-109657	review-pos-0862		positive	PT	Viana do Castelo	Ponte de Lima	Castro do Calvário	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109657	15753
pos-pt-dgpc-105962	review-pos-0863		positive	PT	Vila Real	Mesão Frio	Castro de Cidadelhe	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	105962	3266
pos-es-pba-9185	review-pos-0865		positive	ES	A Coruña	Ferrol	Castro de Santa Mariña/Os Castros Altos		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	9185	GA15036011
pos-es-pba-1956	review-pos-0867	control-v1-0065	positive	ES	A Coruña	Ares	A Roda do Castro	Asentamento fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1956	GA15051009
pos-es-pba-33668	review-pos-0873		positive	ES	Lugo	Monforte de Lemos	Castro de Cabo	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	33668	GA27031013
pos-es-pba-37735	review-pos-0874		positive	ES	Lugo	Paradela	Igrexa de Castro de Rei (Parroquial de Santa María)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	37735	-
pos-es-pba-45737	review-pos-0882		positive	ES	Ourense	O Barco de Valdeorras	Igrexa do Castro de Valdeorras (Parroquial de Santa María)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45737	-
pos-pt-dgpc-107741	review-pos-0888		positive	PT	Braga	Póvoa de Lanhoso	Castro de Lanhoso/Estação lusitano-romana de Póvoa do Lanhoso	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107741	497
pos-pt-dgpc-108169	review-pos-0889		positive	PT	Bragança	Miranda do Douro	Castro de Vale de Águia ou Castrilhouço	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108169	2181
pos-pt-dgpc-109404	review-pos-0891		positive	PT	Viana do Castelo	Ponte de Lima	Castro do Cresto	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109404	2678
pos-pt-dgpc-106776	review-pos-0892		positive	PT	Vila Real	Mondim de Basto	Castro do Crastoeiro	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106776	1149
pos-es-pba-9894	review-pos-0894	control-v1-0039	positive	ES	A Coruña	Fisterra	Castro de Punta Sardiñeiro	Asentamento fortificado/defensivo	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	9894	GA15037012
pos-es-pba-1859	review-pos-0896		positive	ES	A Coruña	Ares	Castro de Ares	Asentamento fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1859	GA15004001
pos-es-pba-34687	review-pos-0901		positive	ES	Lugo	Navia de Suarna	Castro de Villaranton	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	34687	GA27034021
pos-es-pba-37771	review-pos-0902		positive	ES	Lugo	Paradela	Igrexa de San Martiño de Castro (Parroquial de San Martiño)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	37771	-
pos-es-pba-47502	review-pos-0910		positive	ES	Ourense	O Bolo	Igrexa de Chao de Castro (Parroquial de San Martiño)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	47502	-
pos-pt-dgpc-109395	review-pos-0916	control-v1-0085	positive	PT	Braga	Vieira do Minho	Castro de Atafona	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109395	30003
pos-pt-dgpc-109015	review-pos-0917	control-v1-0092	positive	PT	Bragança	Mirandela	Castro de São Juzenda	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109015	136
pos-pt-dgpc-108653	review-pos-0919		positive	PT	Viana do Castelo	Ponte de Lima	Castro do Soutinho	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108653	15748
pos-pt-dgpc-109939	review-pos-0920		positive	PT	Vila Real	Montalegre	Castro	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109939	5391
pos-es-pba-11754	review-pos-0922	control-v1-0040	positive	ES	A Coruña	Frades	Castro de San Amaro		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	11754	GA15038025
pos-es-pba-1685	review-pos-0924		positive	ES	A Coruña	Ares	Castro de Cervás	Asentamento fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1685	GA15004003
pos-es-pba-32296	review-pos-0929		positive	ES	Lugo	O Incio	Castro da Margarida/A Ciudá	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	32296	GA27055027
pos-es-pba-38508	review-pos-0930		positive	ES	Lugo	Portomarín	Igrexa de Castromaior (Parroquial de Santa María)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	38508	-
pos-es-pba-56854	review-pos-0938		positive	ES	Ourense	O Riós	Igrexa de Castrelo de Abaixo (Parroquial de Santa María)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	56854	-
pos-pt-dgpc-107173	review-pos-0944	control-v1-0086	positive	PT	Braga	Vila Nova de Famalicão	Castro de São Miguel-o-Anjo	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107173	1528
pos-pt-dgpc-109943	review-pos-0945		positive	PT	Bragança	Mirandela	Torre de Dona Chama/ Castro de São Brás	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109943	192
pos-pt-dgpc-109494	review-pos-0947		positive	PT	Viana do Castelo	Ponte de Lima	Roda do Castro	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109494	17952
pos-pt-dgpc-108949	review-pos-0948		positive	PT	Vila Real	Montalegre	Castro da Mina	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108949	32976
pos-es-pba-12426	review-pos-0950	control-v1-0042	positive	ES	A Coruña	Melide	Castro de Marrás/O Convento		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	12426	GA15046011
pos-es-pba-1860	review-pos-0952		positive	ES	A Coruña	Ares	Castro de Lubre	Asentamento fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1860	GA15004005
pos-es-pba-41972	review-pos-0957		positive	ES	Lugo	O Saviñao	Castro de Marzán	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	41972	GA27058014
pos-es-pba-38581	review-pos-0958		positive	ES	Lugo	Portomarín	Igrexa do Castro de Soengas (Parroquial de San Martiño)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	38581	-
