sample_id	bank_id	label_class	label_role	weak_label_status	weak_label_reason	final_split	split_family	spatial_block_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	negative_type	negative_confidence	review_priority	source_training_use	proposed_radius_m	bbox_epsg4326	visual_ring_signal_score	visual_ring_signal_tier	metric_eval_use	training_use	recommended_sampling_weight	generated_at
wl-pos-pos-es-pba-16952	pos-es-pba-16952	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16952	-		-		-8.659984117251469	42.73936114134108	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66311528,42.73706146,-8.65685296,42.74166082				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16953	pos-es-pba-16953	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16953	-		-		-8.659996973831472	42.739244108145826	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66312813,42.73694443,-8.65686582,42.74154378				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16954	pos-es-pba-16954	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16954	-		-		-8.660045202021445	42.73936132267039	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66317636,42.73706165,-8.65691404,42.74166100				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16955	pos-es-pba-16955	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16955	-		-		-8.66005796010057	42.739262300154905	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66318912,42.73696262,-8.65692680,42.74156198				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16956	pos-es-pba-16956	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16956	-		-		-8.660094561716786	42.73927141427608	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66322572,42.73697174,-8.65696341,42.74157109				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16957	pos-es-pba-16957	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Matanza, A	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16957	-		-		-8.659348490605765	42.73942229098327	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66247965,42.73712261,-8.65621733,42.74172197				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16986	pos-es-pba-16986	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16986	-		-		-8.660155597220433	42.73928060088975	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66328675,42.73698092,-8.65702444,42.74158028				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16987	pos-es-pba-16987	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16987	-		-		-8.660228849682538	42.73928982371453	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66336001,42.73699015,-8.65709769,42.74158950				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16988	pos-es-pba-16988	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16988	-		-		-8.660228357997596	42.73937987714981	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66335952,42.73708020,-8.65709720,42.74167955				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16989	pos-es-pba-16989	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Edificio na rúa Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16989	-		-		-8.660142888473633	42.73937061807293	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66327405,42.73707094,-8.65701173,42.74167029				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-16996	pos-es-pba-16996	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Iria Flavia (Santa María)	Couto, O	Mámoa do Castrelo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	16996	GA15065019		-		-8.640647305553745	42.74320470523825	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review			P1	positive_seed_requires_qgis_boundary_review	100.0	-8.64377866,42.74090503,-8.63751595,42.74550438				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-17000	pos-es-pba-17000	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Padrón (Santiago)	Padrón	Monumento a Rosalía de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	17000	-		-		-8.661685113604124	42.73884386013571	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.66481625,42.73654418,-8.65855398,42.74114354				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-17369	pos-es-pba-17369	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Padrón	ES	Galicia	A Coruña	Padrón	Iria Flavia (Santa María)	Barco, O	Casa das de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	17369	-		-		-8.650612526822979	42.73084075387412	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.65374326,42.72854108,-8.64748180,42.73314043				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18450	pos-es-pba-18450	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Ponteceso	ES	Galicia	A Coruña	Ponteceso	Cores (San Martiño)	Castro, O	Cruceiro do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18450	-		CRU		-8.8756958664533	43.27211567062788	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.87885430,43.26981599,-8.87253743,43.27441535				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18451	pos-es-pba-18451	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Ponteceso	ES	Galicia	A Coruña	Ponteceso	Tallo (Santo André)	Tallo	Cruceiro do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18451	-		CRU		-8.848401591129232	43.24663553214273	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.85155870,43.24433586,-8.84524448,43.24893521				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18487	pos-es-pba-18487	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Ponteceso	ES	Galicia	A Coruña	Ponteceso	Cores (San Martiño)	Castro, O	Cruz no Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18487	-		CRU		-8.875707419997536	43.272493878866406	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.87886587,43.27019420,-8.87254897,43.27479356				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18613	pos-es-pba-18613	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Ponteceso	ES	Galicia	A Coruña	Ponteceso	Corme Aldea (Santo Adrán)	Guxín	Petróglifo do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18613	GA15068034		ARU		-8.936772011734405	43.2830236470611	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.93993101,43.28072397,-8.93361301,43.28532332				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-17739	pos-es-pba-17739	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Pontedeume	ES	Galicia	A Coruña	Pontedeume	Nogueirosa (San Cosme)	Castro, O	Fonte do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	17739	-		-		-8.149430296546676	43.40464662043321	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.15259563,43.40234694,-8.14626496,43.40694630				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-17777	pos-es-pba-17777	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Pontedeume	ES	Galicia	A Coruña	Pontedeume	Centroña (Santa María)	Castrelo	Fonte e lavadoiro de Castrelo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	17777	-		-		-8.189975128198848	43.40465286461246	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review			P1	positive_seed_requires_qgis_boundary_review	100.0	-8.19314046,43.40235319,-8.18680979,43.40695254				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18949	pos-es-pba-18949	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Porto do Son	ES	Galicia	A Coruña	Porto do Son	Caamaño (Santa María)	Esparrelle	Petróglifo do Castro 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18949	GA15071209		ARU		-9.018536727815219	42.653007504076825	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-9.02166354,42.65070783,-9.01540992,42.65530718				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18950	pos-es-pba-18950	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Porto do Son	ES	Galicia	A Coruña	Porto do Son	Caamaño (Santa María)	Esparrelle	Petróglifo do Castro 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18950	GA15071210		ARU		-9.018786329172194	42.65263058824568	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-9.02191312,42.65033091,-9.01565954,42.65493026				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18951	pos-es-pba-18951	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Porto do Son	ES	Galicia	A Coruña	Porto do Son	Caamaño (Santa María)	Esparrelle	Petróglifo do Castro 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18951	GA15071211		ARU		-9.021041748859542	42.652859897608394	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-9.02416855,42.65056022,-9.01791495,42.65515957				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18952	pos-es-pba-18952	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Porto do Son	ES	Galicia	A Coruña	Porto do Son	Caamaño (Santa María)	Castro, O	Petróglifo do Castro 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18952	GA15071212		ARU		-9.02126284602121	42.65170963219268	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-9.02438959,42.64940996,-9.01813610,42.65400931				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18953	pos-es-pba-18953	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Porto do Son	ES	Galicia	A Coruña	Porto do Son	Caamaño (Santa María)	Castro, O	Petróglifo do Castro 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18953	GA15071213		ARU		-9.01799825635718	42.6526315045635	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-9.02112505,42.65033183,-9.01487147,42.65493118				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18982	pos-es-pba-18982	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Porto do Son	ES	Galicia	A Coruña	Porto do Son	Caamaño (Santa María)	Castro, O	Petróglifo do Castro 6	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18982	GA15071214		ARU		-9.021513201548396	42.652061663654564	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-9.02463996,42.64976199,-9.01838644,42.65436134				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-18983	pos-es-pba-18983	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Porto do Son	ES	Galicia	A Coruña	Porto do Son	Caamaño (Santa María)	Castro, O	Petróglifo do Castro 7	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	18983	GA15071215		ARU		-9.021464301342457	42.65191651722044	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-9.02459106,42.64961684,-9.01833755,42.65421619				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
