bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	negative_type	negative_confidence	review_priority	review_reason	training_use	generated_at
neg-es-pba-30872	ES	Galicia	Lugo	A Fonsagrada	Fonfría (Santa María Madanela)	Ferreirous	Mámoa de Monte de Filso	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018243	30872	GA27018243	Túmulo	-		-7.01093751634658	43.14964135564799	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-30873	ES	Galicia	Lugo	A Fonsagrada	Carballido (Santa María)	Río de Sabugo	Mámoa de Monte do Río 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018294	30873	GA27018294	Túmulo	-		-7.165618715995726	43.223038310052225	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-30874	ES	Galicia	Lugo	A Fonsagrada	Carballido (Santa María)	Río de Sabugo	Mámoa de Monte do Río 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018295	30874	GA27018295	Túmulo	-		-7.165509062089169	43.22236338515183	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-30904	ES	Galicia	Lugo	A Fonsagrada	Santo André de Logares (Santo Andr‚)	Lodos	Mámoa de Xunto Cabanal	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018244	30904	GA27018244	Túmulo	-		-7.11013755798448	43.28259870720222	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31193	ES	Galicia	Lugo	A Fonsagrada	A Trapa (San Cibrán)	Mesón Novo, O	Túmulo da Casa do Camineiro 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018017	31193	GA27018017	Túmulo	-		-7.021597978231681	43.198136221439206	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-29142	ES	Galicia	Lugo	A Fonsagrada	A Allonca (Santa María)	Allonquiña, A	A Mina de Allonquiña	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018161	29142	GA27018161	Explotación mineira	-		-6.977278055398033	43.193628609505524	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31029	ES	Galicia	Lugo	A Fonsagrada	Maderne (San Pedro)	Castañoso	Mina da Veiga de Eirexa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018105	31029	GA27018105	Explotación mineira	-		-7.131773837748605	43.162965260308255	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31030	ES	Galicia	Lugo	A Fonsagrada	O Trobo (Santa María)	Castañeira	Mina de Casas de Penide/O Portalón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018111	31030	GA27018111	Explotación mineira	-		-7.049171673833939	43.19259256708316	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31031	ES	Galicia	Lugo	A Fonsagrada	O Trobo (Santa María)	Noceda	Mina de Foxo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018096	31031	GA27018096	Explotación mineira	-		-7.059424227006486	43.18124535877195	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P0	Non-castro defensive/earthwork language can produce false positives; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31032	ES	Galicia	Lugo	A Fonsagrada	O Trobo (Santa María)	Noceda	Mina de Noceda	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018175	31032	GA27018175	Explotación mineira	-		-7.067435811053884	43.17629469191855	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31033	ES	Galicia	Lugo	A Fonsagrada	O Trobo (Santa María)	Reboira	Mina de Pena da Cabana	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018176	31033	GA27018176	Explotación mineira	-		-7.0560201713136435	43.174801436453315	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31034	ES	Galicia	Lugo	A Fonsagrada	O Trobo (Santa María)	Castañeira	Mina de Penedo da Granda	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018112	31034	GA27018112	Explotación mineira	-		-7.055452330427284	43.1902759857497	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31035	ES	Galicia	Lugo	A Fonsagrada	O Trobo (Santa María)	Vilar de Vela	Mina de Vilar de Vela	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018269	31035	GA27018269	Explotación mineira	-		-7.06371068663599	43.18984183672987	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31036	ES	Galicia	Lugo	A Fonsagrada	Lamas de Moreira (Santa María)	Barcela	Mina do Monte da Redonda	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018194	31036	GA27018194	Explotación mineira	-		-7.067074783122043	43.04672198872862	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-31037	ES	Galicia	Lugo	A Fonsagrada	Lamas de Moreira (Santa María)	Seoane	Minas do Moural	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018247	31037	GA27018247	Explotación mineira	-		-7.048014915568781	43.04037363086412	catalogue_point_wgs84	mining_or_quarry	official_non_castro_heritage_needs_visual_review	P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-36915	ES	Galicia	Lugo	A Pastoriza	A Regueira (San Vicente)	Castelo, O	O Castelo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	36915	TO27044006	Estruturas defensivas?	DEF		-7.400894858090236	43.31409660891193	catalogue_point_wgs84	historic_fortification	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37004	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pousada	A Medorra da Pousada 01	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044001	37004	GA27044001	Túmulo	-		-7.341284818217911	43.222457522157136	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37005	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pousada	A Medorra da Pousada 02	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044028	37005	GA27044028	Túmulo	-		-7.341549795110004	43.22147895857734	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37006	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 03	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044029	37006	GA27044029	Túmulo	-		-7.345907219076848	43.21731243336676	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37007	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 04	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044030	37007	GA27044030	Túmulo	-		-7.346182661477498	43.21494925621448	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37008	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 05	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044031	37008	GA27044031	Túmulo	-		-7.3463198589016026	43.21476492854616	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37033	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 06	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044032	37033	GA27044032	Túmulo	-		-7.34606822825658	43.214548128025264	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37034	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 07	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044033	37034	GA27044033	Túmulo	-		-7.3460130563147805	43.21430708259851	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37035	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 08	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044049	37035	GA27044049	Túmulo	-		-7.344012825082163	43.21846856447876	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37036	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 09	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044050	37036	GA27044050	Túmulo	-		-7.343601575743614	43.218275827920166	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37037	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 10	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044051	37037	GA27044051	Túmulo	-		-7.346661998115368	43.217105251267725	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37038	ES	Galicia	Lugo	A Pastoriza	Pousada (Santa Catarina)	Pena Corveira	A Medorra da Pousada 11	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044R15	37038	RE27044015	Túmulo	-		-7.346932882687759	43.21712669225862	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-37221	ES	Galicia	Lugo	A Pastoriza	Bretoña (Santa María)	Luxilde	Medorra do Alto da Bráñega 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27044022	37221	GA27044022	Túmulo	-		-7.298618363435236	43.335434333346214	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
