review_seed_id	review_role	class_hint	bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at	negative_type	negative_confidence
review-pos-0290	positive	castro_candidate	pos-es-pba-31467	ES	Galicia	Lugo	Lugo	Coeses (Santa María Madanela)	Ventosiños de Abaixo	Castro Valente	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27027192	31467	GA27028192		-		-7.53706138290728	42.95777747280613	catalogue_point_wgs84	medium_official_name_or_type	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0291	positive	castro_candidate	pos-es-pba-47767	ES	Galicia	Ourense	Carballeda de Valdeorras	Domiz (San Bernabeu)	Domiz	O Castrillón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	47767	GA32017011		-		-6.921709852370805	42.38910485356913	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0292	positive	castro_candidate	pos-es-pba-57807	ES	Galicia	Ourense	A Veiga	Meixide (Santa María)	Meixide	Castro de Lamaredonda	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32083017	57807	GA32083017		-		-6.949574928324057	42.26734851790247	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0293	positive	castro_candidate	pos-es-pba-50430	ES	Galicia	Ourense	A Gudiña	Pentes (San Mamede)	Pentes	Tras do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	A-6	50430	GA32034011	Castro	-		-7.172352855577942	42.01126905289582	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0294	positive	castro_candidate	pos-es-pba-47788	ES	Galicia	Ourense	A Bola	Sorga (San Mamede)	Fechas	Castro de Fechas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	47788	GA32014005		-		-7.927969566710282	42.11813315305727	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0295	positive	castro_candidate	pos-es-pba-56698	ES	Galicia	Ourense	Rubiá	Covas (San Salvador)	Covas	Castro de Pena Zamora	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32073015	56698	GA32073015	Castro	-		-6.847442311732161	42.47319917527459	catalogue_point_wgs84	high_official_typology	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0296	positive	castro_candidate	pos-es-pba-56198	ES	Galicia	Ourense	A Peroxa	A Peroxa (Santiago)	Vilanova	Castro Monte dos Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32059006	56198	GA32059006		-		-7.7798380300932966	42.450676269038844	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0297	positive	castro_candidate	pos-es-pba-53651	ES	Galicia	Ourense	Ourense	Ourense	Eiroás	Castro de Eiroás/de Valdegola	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	53651	GA32054010		-		-7.873003723682455	42.36271276839674	catalogue_point_wgs84	medium_official_name_or_type	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0298	positive	castro_candidate	pos-es-pba-64596	ES	Galicia	Pontevedra	Cuntis	Cuntis (Santa María)	Rebordelo	Castreliño/O Castriño	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	64596	GA36015027	Castro	-		-8.551121546620902	42.61567799157381	catalogue_point_wgs84	high_official_typology	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0299	positive	castro_candidate	pos-es-pba-61325	ES	Galicia	Pontevedra	Bueu	Bueu (San Martiño)	Valado, O	Pazo de Castrelo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	B-84	61325	-	Residencial	-		-8.789594600166172	42.3152727957909	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0300	positive	castro_candidate	pos-es-pba-66237	ES	Galicia	Pontevedra	Agolada	Merlín (San Pedro)	Marcelín	Castro de Marcelín	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	66237	GA36020037	Castro	-		-8.032847817699146	42.78341874166438	catalogue_point_wgs84	high_official_typology	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0301	positive	castro_candidate	pos-es-pba-65729	ES	Galicia	Pontevedra	Agolada	Borraxeiros (San Cristovo)	Marcelín	Mámoa dos Cotos 3/Castro Marcelín/Monte da Vila	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	65729	GA36020148	Túmulo	-		-8.033992119391451	42.7873586889826	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;hilltop_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0302	positive	castro_candidate	pos-es-pba-68509	ES	Galicia	Pontevedra	Mondariz	Vilar (San Mamede)	Granxal, O	Castro das Croas	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36030009	68509	GA36030009	Castro	-		-8.486685541732045	42.23500024284766	catalogue_point_wgs84	high_official_typology	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0303	positive	castro_candidate	pos-es-pba-64727	ES	Galicia	Pontevedra	A Estrada	Loimil (Santa María)	Sobreira, A	Castro Lóbrigo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	64727	GA36052006	Castro	-		-8.34820096675144	42.75364922746449	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0304	positive	castro_candidate	pos-es-pba-65273	ES	Galicia	Pontevedra	A Guarda	Salcidos (San Lourenzo)	Barreira, A	Casa con galería na Praza do Castro 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	65273	-		-		-8.864310491496667	41.91173284389553	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0305	positive	castro_candidate	pos-es-pba-64724	ES	Galicia	Pontevedra	A Estrada	Santa Cristina de Vea (Santa Cristina)	Torrevedra, A	Castro de Vea/O Coto do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36017043	64724	GA36017043	Castro	-		-8.511477335891648	42.736180173964215	catalogue_point_wgs84	high_official_typology	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0306	positive	castro_candidate	pos-es-pba-78657	ES	Galicia	Pontevedra	Cerdedo-Cotobade	Aguasantas (Santa María)	Casa Grande, A	Castro de Augasantas/Coto do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	52	78657	GA36012052	Achado	-		-8.450873754432845	42.419856652337806	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0307	positive	castro_candidate	pos-es-pba-65424	ES	Galicia	Pontevedra	Lalín	A Veiga (San Ramón)	Ponte da Veiga, A	Castro da Veiga	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.47	65424	GA36024026	Castro	-		-8.07004804145662	42.70529156897316	catalogue_point_wgs84	high_official_typology	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0308	positive	castro_candidate	pos-pt-dgpc-109331	PT	Norte de Portugal	Braga	Amares	Carrazedo		Torre do Castro/ Castelo do Castro/ Castro da Torre/ Solar do Castro/ Torre dos Machados	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3217498	109331	35147	Povoado Fortificado		Idade do Ferro;Romano;Idade Média;	-8.385068947301427	41.626685091198716	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0309	positive	castro_candidate	pos-pt-dgpc-109197	PT	Norte de Portugal	Braga	Vieira do Minho	Tabuaças		Abrigo do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2721271	109197	30030	Abrigo		Indeterminado;	-8.17527350660433	41.61669469484282	Indeterminada	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0310	positive	castro_candidate	pos-pt-dgpc-109135	PT	Norte de Portugal	Braga	Amares	Vilela, Seramil e Paredes Secas		Outeiro da Vila/ Castro de Seramil	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3295883	109135	36146	Povoado Fortificado		Idade do Ferro;	-8.314361657443198	41.67527241994533	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0311	positive	castro_candidate	pos-pt-dgpc-107461	PT	Norte de Portugal	Braga	Cabeceiras de Basto	Rio Douro		Outeiro dos Moiros / Cividade de Chacim	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=47532	107461	25	Povoado		Alta Idade Média;Idade do Ferro	-7.95697555474579	41.534888056729386	catalogue_point_wgs84	medium_official_name_or_type	large_castrexo_civitas_hint	hilltop_or_ridge_proxy	large_castrexo_civitas_hint;hilltop_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0312	positive	castro_candidate	pos-pt-dgpc-109605	PT	Norte de Portugal	Bragança	Bragança	Quintanilha		Castro da Réfega	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2147106	109605	17610	Povoado Fortificado		Indeterminado;	-6.559963346804474	41.7649231422277	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0313	positive	castro_candidate	pos-pt-dgpc-108492	PT	Norte de Portugal	Bragança	Bragança	França		Castro Curisco 1 - Rocha 1	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53784	108492	10603	Arte Rupestre		Indeterminado;	-6.771585957215564	41.95326446568809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0314	positive	castro_candidate	pos-pt-dgpc-107052	PT	Norte de Portugal	Porto	Felgueiras	Sendim		Castro de Sendim	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=56678	107052	3930	Povoado Fortificado		Idade do Ferro;Romano, Império;	-8.17651955782848	41.384470076783245	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	valley_or_river_edge_proxy	earthwork_or_wall_hint;valley_or_river_edge_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0315	positive	castro_candidate	pos-pt-dgpc-106050	PT	Norte de Portugal	Porto	Paredes	Baltar		Castro do Monte do Muro de Vandoma	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=52208	106050	6586	Povoado Fortificado		Romano;Idade do Ferro;	-8.392999070518814	41.19707947837106	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0316	positive	castro_candidate	pos-pt-dgpc-108581	PT	Norte de Portugal	Viana do Castelo	Monção	Tangil		Castro da Senhora da Vista	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2139864	108581	17456	Povoado Fortificado		Idade do Ferro;	-8.374029512192909	42.02904800494905	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
